bar_time,symbol,timeframe,open,high,low,close,tick_volume,source_path,source_row_number,contract_version
2016-01-04T00:00:00,GBPCHF,1H,1.47413,1.47506,1.472,1.47244,1468.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,2,purchased_csv_contract_v1
2016-01-04T01:00:00,GBPCHF,1H,1.47276,1.47401,1.47153,1.47285,2593.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,3,purchased_csv_contract_v1
2016-01-04T02:00:00,GBPCHF,1H,1.47285,1.47433,1.47285,1.47415,2371.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,4,purchased_csv_contract_v1
2016-01-04T03:00:00,GBPCHF,1H,1.47416,1.4752,1.4717799999999999,1.47201,3538.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,5,purchased_csv_contract_v1
2016-01-04T04:00:00,GBPCHF,1H,1.4720900000000001,1.47225,1.46913,1.4702,2853.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,6,purchased_csv_contract_v1
2016-01-04T05:00:00,GBPCHF,1H,1.47019,1.4709699999999999,1.4700199999999999,1.47003,1542.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,7,purchased_csv_contract_v1
2016-01-04T06:00:00,GBPCHF,1H,1.47004,1.47092,1.46985,1.47035,1933.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,8,purchased_csv_contract_v1
2016-01-04T07:00:00,GBPCHF,1H,1.47035,1.47052,1.46528,1.4653399999999999,3933.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,9,purchased_csv_contract_v1
2016-01-04T08:00:00,GBPCHF,1H,1.46537,1.46883,1.46537,1.46868,2758.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,10,purchased_csv_contract_v1
2016-01-04T09:00:00,GBPCHF,1H,1.46866,1.4689999999999999,1.4664,1.46851,7901.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,11,purchased_csv_contract_v1
2016-01-04T10:00:00,GBPCHF,1H,1.46852,1.47015,1.46326,1.46905,9956.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,12,purchased_csv_contract_v1
2016-01-04T11:00:00,GBPCHF,1H,1.4690400000000001,1.47198,1.46713,1.46918,6261.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,13,purchased_csv_contract_v1
2016-01-04T12:00:00,GBPCHF,1H,1.46918,1.47655,1.46856,1.4764599999999999,7919.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,14,purchased_csv_contract_v1
2016-01-04T13:00:00,GBPCHF,1H,1.4764300000000001,1.47852,1.47271,1.47366,7274.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,15,purchased_csv_contract_v1
2016-01-04T14:00:00,GBPCHF,1H,1.47367,1.4752100000000001,1.47228,1.47394,6404.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,16,purchased_csv_contract_v1
2016-01-04T15:00:00,GBPCHF,1H,1.47398,1.47925,1.47394,1.4766,9344.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,17,purchased_csv_contract_v1
2016-01-04T16:00:00,GBPCHF,1H,1.4766,1.47753,1.47465,1.47593,9624.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,18,purchased_csv_contract_v1
2016-01-04T17:00:00,GBPCHF,1H,1.47588,1.47801,1.47529,1.47621,12615.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,19,purchased_csv_contract_v1
2016-01-04T18:00:00,GBPCHF,1H,1.47622,1.47641,1.47424,1.47448,10317.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,20,purchased_csv_contract_v1
2016-01-04T19:00:00,GBPCHF,1H,1.47448,1.47496,1.47301,1.47449,5721.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,21,purchased_csv_contract_v1
2016-01-04T20:00:00,GBPCHF,1H,1.47447,1.47558,1.4741,1.47432,4326.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,22,purchased_csv_contract_v1
2016-01-04T21:00:00,GBPCHF,1H,1.47431,1.47559,1.4736,1.47417,4440.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,23,purchased_csv_contract_v1
2016-01-04T22:00:00,GBPCHF,1H,1.47416,1.47594,1.47398,1.47589,4125.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,24,purchased_csv_contract_v1
2016-01-04T23:00:00,GBPCHF,1H,1.47593,1.47595,1.47398,1.4745300000000001,2442.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,25,purchased_csv_contract_v1
2016-01-05T00:00:00,GBPCHF,1H,1.47393,1.47525,1.47362,1.47445,2701.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,26,purchased_csv_contract_v1
2016-01-05T01:00:00,GBPCHF,1H,1.47447,1.47532,1.4736500000000001,1.47485,2908.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,27,purchased_csv_contract_v1
2016-01-05T02:00:00,GBPCHF,1H,1.47484,1.47519,1.47385,1.47418,1897.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,28,purchased_csv_contract_v1
2016-01-05T03:00:00,GBPCHF,1H,1.4742,1.4760900000000001,1.47403,1.47589,3084.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,29,purchased_csv_contract_v1
2016-01-05T04:00:00,GBPCHF,1H,1.47589,1.47599,1.47397,1.47423,2442.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,30,purchased_csv_contract_v1
2016-01-05T05:00:00,GBPCHF,1H,1.47425,1.47525,1.47415,1.47443,1555.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,31,purchased_csv_contract_v1
2016-01-05T06:00:00,GBPCHF,1H,1.47443,1.47495,1.47342,1.47397,2323.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,32,purchased_csv_contract_v1
2016-01-05T07:00:00,GBPCHF,1H,1.47397,1.47414,1.47263,1.47335,1957.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,33,purchased_csv_contract_v1
2016-01-05T08:00:00,GBPCHF,1H,1.47335,1.47532,1.47268,1.47528,3830.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,34,purchased_csv_contract_v1
2016-01-05T09:00:00,GBPCHF,1H,1.47529,1.47752,1.47451,1.4763899999999999,6531.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,35,purchased_csv_contract_v1
2016-01-05T10:00:00,GBPCHF,1H,1.47638,1.47781,1.47466,1.47653,8807.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,36,purchased_csv_contract_v1
2016-01-05T11:00:00,GBPCHF,1H,1.4765,1.4802,1.47552,1.47788,8255.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,37,purchased_csv_contract_v1
2016-01-05T12:00:00,GBPCHF,1H,1.47788,1.4782199999999999,1.47607,1.47728,8717.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,38,purchased_csv_contract_v1
2016-01-05T13:00:00,GBPCHF,1H,1.47728,1.4822,1.47701,1.48094,8107.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,39,purchased_csv_contract_v1
2016-01-05T14:00:00,GBPCHF,1H,1.48092,1.48339,1.47995,1.48112,6908.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,40,purchased_csv_contract_v1
2016-01-05T15:00:00,GBPCHF,1H,1.48111,1.4822600000000001,1.4791,1.4822600000000001,7445.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,41,purchased_csv_contract_v1
2016-01-05T16:00:00,GBPCHF,1H,1.4822600000000001,1.4831699999999999,1.47983,1.48058,8813.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,42,purchased_csv_contract_v1
2016-01-05T17:00:00,GBPCHF,1H,1.48058,1.48266,1.48004,1.4812400000000001,9866.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,43,purchased_csv_contract_v1
2016-01-05T18:00:00,GBPCHF,1H,1.48122,1.48196,1.47998,1.47998,7978.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,44,purchased_csv_contract_v1
2016-01-05T19:00:00,GBPCHF,1H,1.47999,1.48054,1.4788999999999999,1.47908,5158.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,45,purchased_csv_contract_v1
2016-01-05T20:00:00,GBPCHF,1H,1.47908,1.48136,1.47904,1.48116,3970.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,46,purchased_csv_contract_v1
2016-01-05T21:00:00,GBPCHF,1H,1.48118,1.48118,1.47862,1.47878,3495.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,47,purchased_csv_contract_v1
2016-01-05T22:00:00,GBPCHF,1H,1.47865,1.4802,1.47845,1.47967,3949.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,48,purchased_csv_contract_v1
2016-01-05T23:00:00,GBPCHF,1H,1.47969,1.48016,1.47908,1.47966,2036.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,49,purchased_csv_contract_v1
2016-01-06T00:00:00,GBPCHF,1H,1.47923,1.48034,1.47623,1.47983,3863.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,50,purchased_csv_contract_v1
2016-01-06T01:00:00,GBPCHF,1H,1.47983,1.4801199999999999,1.47913,1.47991,2757.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,51,purchased_csv_contract_v1
2016-01-06T02:00:00,GBPCHF,1H,1.4798,1.48038,1.47945,1.47989,2320.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,52,purchased_csv_contract_v1
2016-01-06T03:00:00,GBPCHF,1H,1.47988,1.48082,1.4779200000000001,1.47837,6212.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,53,purchased_csv_contract_v1
2016-01-06T04:00:00,GBPCHF,1H,1.47836,1.4788000000000001,1.4769700000000001,1.4769700000000001,3751.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,54,purchased_csv_contract_v1
2016-01-06T05:00:00,GBPCHF,1H,1.4769700000000001,1.47964,1.47657,1.47961,3560.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,55,purchased_csv_contract_v1
2016-01-06T06:00:00,GBPCHF,1H,1.47963,1.47998,1.47832,1.47929,2120.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,56,purchased_csv_contract_v1
2016-01-06T07:00:00,GBPCHF,1H,1.47929,1.48015,1.47892,1.47952,2398.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,57,purchased_csv_contract_v1
2016-01-06T08:00:00,GBPCHF,1H,1.47952,1.48001,1.47852,1.47938,2825.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,58,purchased_csv_contract_v1
2016-01-06T09:00:00,GBPCHF,1H,1.47938,1.48034,1.47759,1.47759,8179.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,59,purchased_csv_contract_v1
2016-01-06T10:00:00,GBPCHF,1H,1.47759,1.47774,1.47584,1.47714,8648.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,60,purchased_csv_contract_v1
2016-01-06T11:00:00,GBPCHF,1H,1.47714,1.48032,1.47695,1.4788000000000001,8508.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,61,purchased_csv_contract_v1
2016-01-06T12:00:00,GBPCHF,1H,1.4788000000000001,1.48037,1.47805,1.4792399999999999,7016.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,62,purchased_csv_contract_v1
2016-01-06T13:00:00,GBPCHF,1H,1.47927,1.47943,1.4776,1.47886,7268.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,63,purchased_csv_contract_v1
2016-01-06T14:00:00,GBPCHF,1H,1.47884,1.47888,1.47641,1.47778,6908.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,64,purchased_csv_contract_v1
2016-01-06T15:00:00,GBPCHF,1H,1.47778,1.479,1.4758499999999999,1.479,9684.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,65,purchased_csv_contract_v1
2016-01-06T16:00:00,GBPCHF,1H,1.47899,1.47905,1.47587,1.47592,9909.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,66,purchased_csv_contract_v1
2016-01-06T17:00:00,GBPCHF,1H,1.4759,1.47787,1.47193,1.4735,11733.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,67,purchased_csv_contract_v1
2016-01-06T18:00:00,GBPCHF,1H,1.4735,1.47558,1.4735,1.47488,7924.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,68,purchased_csv_contract_v1
2016-01-06T19:00:00,GBPCHF,1H,1.47488,1.47656,1.47431,1.47655,4985.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,69,purchased_csv_contract_v1
2016-01-06T20:00:00,GBPCHF,1H,1.47655,1.47665,1.47538,1.47583,4987.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,70,purchased_csv_contract_v1
2016-01-06T21:00:00,GBPCHF,1H,1.47584,1.47671,1.4715099999999999,1.47193,11681.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,71,purchased_csv_contract_v1
2016-01-06T22:00:00,GBPCHF,1H,1.47191,1.47339,1.4715099999999999,1.47292,5374.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,72,purchased_csv_contract_v1
2016-01-06T23:00:00,GBPCHF,1H,1.47292,1.47375,1.47223,1.4730699999999999,2488.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,73,purchased_csv_contract_v1
2016-01-07T00:00:00,GBPCHF,1H,1.4730699999999999,1.47406,1.4724599999999999,1.47349,3755.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,74,purchased_csv_contract_v1
2016-01-07T01:00:00,GBPCHF,1H,1.47364,1.47432,1.47305,1.47357,1721.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,75,purchased_csv_contract_v1
2016-01-07T02:00:00,GBPCHF,1H,1.47356,1.4738,1.47306,1.4735800000000001,2039.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,76,purchased_csv_contract_v1
2016-01-07T03:00:00,GBPCHF,1H,1.4735800000000001,1.4741,1.4705,1.4706000000000001,6940.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,77,purchased_csv_contract_v1
2016-01-07T04:00:00,GBPCHF,1H,1.4706000000000001,1.47162,1.46861,1.46872,3860.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,78,purchased_csv_contract_v1
2016-01-07T05:00:00,GBPCHF,1H,1.46872,1.46912,1.46643,1.46742,3319.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,79,purchased_csv_contract_v1
2016-01-07T06:00:00,GBPCHF,1H,1.46745,1.4681600000000001,1.4665300000000001,1.4665300000000001,3059.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,80,purchased_csv_contract_v1
2016-01-07T07:00:00,GBPCHF,1H,1.4665300000000001,1.46786,1.46585,1.46596,2054.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,81,purchased_csv_contract_v1
2016-01-07T08:00:00,GBPCHF,1H,1.4659499999999999,1.46731,1.46532,1.46695,3517.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,82,purchased_csv_contract_v1
2016-01-07T09:00:00,GBPCHF,1H,1.46696,1.46892,1.4659200000000001,1.4678200000000001,8795.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,83,purchased_csv_contract_v1
2016-01-07T10:00:00,GBPCHF,1H,1.46779,1.47019,1.46422,1.46585,10737.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,84,purchased_csv_contract_v1
2016-01-07T11:00:00,GBPCHF,1H,1.46585,1.46588,1.45949,1.46126,12027.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,85,purchased_csv_contract_v1
2016-01-07T12:00:00,GBPCHF,1H,1.46129,1.46181,1.45667,1.45927,9486.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,86,purchased_csv_contract_v1
2016-01-07T13:00:00,GBPCHF,1H,1.45925,1.4592800000000001,1.4550100000000001,1.45679,8439.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,87,purchased_csv_contract_v1
2016-01-07T14:00:00,GBPCHF,1H,1.45681,1.45858,1.4544000000000001,1.45851,8444.0,D:\Stock\trading_assistant\legacy_analysis\data\GBPCHF_1h.csv,88,purchased_csv_contract_v1
