date,open,high,low,close,volume,amount,symbol
2024-01-02,30.9850907,31.36126752,30.00505109,30.82670046,12348630,382434258.5,603629.SH
2024-01-03,30.51981937,31.36126752,29.42098708,30.83659985,10842950,334637181.74,603629.SH
2024-01-04,30.62871266,30.66831022,28.708231,29.8961578,11184265,336529438.46,603629.SH
2024-01-05,29.87635902,29.95555414,28.61913649,28.86662124,7896444,232999332.92,603629.SH
2024-01-08,28.88642002,29.04481026,26.2333835,26.24328289,13311449,367568461.81,603629.SH
2024-01-09,26.70855422,27.30251762,25.98589875,26.41157252,7419688,198935590.44,603629.SH
2024-01-10,26.1343896,26.30267923,23.79813356,24.1545116,15639960,387656639.2,603629.SH
2024-01-11,24.14461221,25.5404262,24.06541709,25.15434999,10170062,256223175.41,603629.SH
2024-01-12,25.0454567,25.40183474,24.62968232,24.70887744,6178916,155421569.28,603629.SH
2024-01-15,24.48119147,25.33253901,24.1545116,24.78807256,5349100,134149687.0,603629.SH
2024-01-16,24.86726768,26.58976154,24.36239879,25.5404262,10550104,270737195.66,603629.SH
2024-01-17,25.85720668,25.92650241,24.62968232,24.69897805,8286896,211951478.94,603629.SH
2024-01-18,24.41189574,25.17414877,23.80803295,25.03555731,7923096,195647173.84,603629.SH
2024-01-19,24.93656341,26.66895666,24.81777073,25.19394755,10604826,276736820.93,603629.SH
2024-01-22,25.5404262,25.61962132,22.69930127,23.0655787,11214678,271898871.28,603629.SH
2024-01-23,23.04577992,23.758536,22.69930127,23.45165491,6915440,163065287.4,603629.SH
2024-01-24,23.72883783,23.90702685,22.62010615,23.31306345,5747200,134420291.44,603629.SH
2024-01-25,23.31306345,24.40199635,22.97648419,24.2535055,6323612,152905757.44,603629.SH
2024-01-26,24.14461221,24.23370672,23.22396894,23.3625604,5361192,128429803.4,603629.SH
2024-01-29,23.2635665,23.57044759,22.04594153,22.13503604,5574340,126483859.6,603629.SH
2024-01-30,22.04594153,22.2736275,20.99660619,21.05600253,6489386,141220158.1,603629.SH
2024-01-31,21.24409094,21.60046898,20.21455438,20.40264279,7878772,166507236.56,603629.SH
2024-02-01,20.42244157,20.70952388,19.75918244,19.88787451,6829960,138682447.8,603629.SH
2024-02-02,19.9967678,20.37294462,17.89809712,18.56135625,11134992,212726439.8,603629.SH
2024-02-05,18.6108532,18.63065198,16.71017032,16.71017032,9117260,156853772.6,603629.SH
2024-02-06,15.82912461,17.1259447,15.03717341,16.47258496,12854514,205994268.87,603629.SH
2024-02-07,16.51218252,17.19524043,15.3440545,15.84892339,12367128,204552332.04,603629.SH
2024-02-08,15.88852095,17.43282579,15.45294779,17.43282579,12670665,212828108.05,603629.SH
2024-02-19,18.3138715,19.17511843,18.0168898,19.17511843,11779744,224524011.07,603629.SH
2024-02-20,19.1058227,20.48183791,18.73954527,19.97696902,14655210,294950602.96,603629.SH
2024-02-21,19.71958488,20.64022815,19.35330745,19.8977739,12080940,245183817.64,603629.SH
2024-02-22,20.41254218,20.8877129,20.05616414,20.60063059,11379120,235333585.0,603629.SH
2024-02-23,21.29358789,22.65970371,20.61052998,22.65970371,12237364,269325925.72,603629.SH
2024-02-26,22.6696031,24.19410916,22.65970371,23.04577992,22661108,532487637.26,603629.SH
2024-02-27,22.67950249,24.2535055,22.61020676,24.07531648,18091912,429922482.6,603629.SH
2024-02-28,24.07531648,24.6494811,22.00634397,22.12513665,18892052,447256124.36,603629.SH
2024-02-29,22.05584092,23.31306345,21.778658,23.13487443,11871197,274057840.69,603629.SH
2024-03-01,23.30316406,24.03571892,23.2635665,23.89712746,12102837,289848156.09,603629.SH
2024-03-04,24.14461221,24.9464628,23.6595421,24.92666402,17153428,423634592.48,603629.SH
2024-03-05,24.51088964,25.01575853,23.8575299,23.9565238,14657548,362203975.8,603629.SH
2024-03-06,23.83773112,24.31290184,23.41205735,24.11491404,11037164,265634607.04,603629.SH
2024-03-07,24.11491404,24.37229818,23.25366711,23.33286223,8518800,204475631.84,603629.SH
2024-03-08,23.5605482,24.09511526,23.2635665,23.99612136,7092800,170388432.6,603629.SH
2024-03-11,23.60014576,24.11491404,23.2635665,24.0555177,6819088,163589464.4,603629.SH
2024-03-12,24.06541709,24.66927988,23.8575299,24.54058781,8637000,212517500.52,603629.SH
2024-03-13,24.73857561,26.99563653,24.47129208,25.9364018,27632144,716609150.2,603629.SH
2024-03-14,25.35233779,27.96577675,25.25334389,27.24312128,28388384,772692928.2,603629.SH
2024-03-15,26.74815178,27.68859383,25.96609997,27.35201457,19700928,534968438.96,603629.SH
2024-03-18,27.4213103,28.85672185,27.4213103,28.63893527,17912444,510275285.92,603629.SH
2024-03-19,28.26275845,29.44078586,27.8172859,28.1142676,16903519,487652209.58,603629.SH
2024-03-20,27.98557553,28.5102432,27.24312128,27.55990176,15308440,428573113.85,603629.SH
2024-03-21,27.49060603,28.67853283,27.34211518,27.37181335,13058660,368134846.2,603629.SH
2024-03-22,27.5203042,30.11394438,27.08473104,30.11394438,24777868,722184438.8,603629.SH
2024-03-25,31.61865166,31.92553275,29.04481026,29.15370355,33994392,1047840048.4,603629.SH
2024-03-26,29.28239562,29.8961578,26.8273469,26.9263408,25108706,715960659.08,603629.SH
2024-03-27,27.43120969,27.6192981,25.41173413,25.41173413,16503927,436656035.57,603629.SH
2024-03-28,25.58002376,27.88658163,25.0454567,26.98573714,15663220,421808322.0,603629.SH
2024-03-29,26.91644141,27.19362433,26.08489265,26.77784995,8394640,225219435.8,603629.SH
