date,open,high,low,close,volume,amount,symbol
2024-01-02,15.6541344,15.87210336,15.56496528,15.79284192,4250848,67642539.12,603045.SH
2024-01-03,15.73339584,15.94145712,15.6541344,15.79284192,3675478,58644698.66,603045.SH
2024-01-04,15.79284192,15.98108784,15.68385744,15.93154944,3665053,58622369.82,603045.SH
2024-01-05,16.09998,16.71425616,15.6541344,15.71358048,6322238,102746475.92,603045.SH
2024-01-08,15.76311888,15.91173408,15.44607312,15.49561152,4935100,77784591.0,603045.SH
2024-01-09,15.49561152,15.77302656,15.356904,15.63431904,3210000,50565337.0,603045.SH
2024-01-10,15.63431904,15.83247264,15.31727328,15.5550576,2867766,45138360.14,603045.SH
2024-01-11,15.53524224,15.68385744,15.42625776,15.64422672,2103220,33036505.6,603045.SH
2024-01-12,15.56496528,15.87210336,15.56496528,15.64422672,2685600,42718251.0,603045.SH
2024-01-15,15.62441136,15.7532112,15.48570384,15.61450368,2165000,34089551.8,603045.SH
2024-01-16,15.64422672,15.73339584,15.2578272,15.57487296,2546411,39789952.03,603045.SH
2024-01-17,15.54514992,15.5550576,15.1587504,15.1587504,2240300,34742868.0,603045.SH
2024-01-18,15.02004288,15.18847344,14.37604368,14.8119816,3169640,47181227.8,603045.SH
2024-01-19,14.69308944,14.85161232,14.4652128,14.48502816,2678802,39634815.36,603045.SH
2024-01-22,14.50484352,14.5147512,13.0781376,13.21684512,4439860,61672925.0,603045.SH
2024-01-23,13.20693744,13.41499872,12.7809072,13.05832224,4828500,63251092.0,603045.SH
2024-01-24,13.08804528,13.3258296,12.62238432,13.15739904,4890540,63906721.4,603045.SH
2024-01-25,13.14749136,13.64287536,13.06822992,13.61315232,4072400,55119509.8,603045.SH
2024-01-26,13.61315232,14.10853632,13.59333696,13.870752,3490700,49015825.2,603045.SH
2024-01-29,13.95992112,14.13825936,13.24656816,13.24656816,2898400,39431015.0,603045.SH
2024-01-30,13.127676,13.2762912,12.81063024,12.85026096,2953700,38880379.0,603045.SH
2024-01-31,12.75118416,12.879984,11.87930832,11.94866208,4612544,57150561.12,603045.SH
2024-02-01,11.96847744,11.96847744,11.21549376,11.71087776,4659446,54604985.72,603045.SH
2024-02-02,12.76109184,12.76109184,10.54177152,10.91826336,6400182,72168405.4,603045.SH
2024-02-05,10.76964816,10.76964816,9.82841856,9.82841856,4548800,45475425.0,603045.SH
2024-02-06,8.84755824,9.412296,8.84755824,8.84755824,12764198,115249871.77,603045.SH
2024-02-07,8.90700432,9.00608112,8.09457456,8.35217424,15219011,130624136.65,603045.SH
2024-02-08,8.18374368,9.17451168,8.05494384,9.09525024,12554266,109603184.82,603045.SH
2024-02-19,9.19432704,9.7590648,9.09525024,9.69961872,9833260,94036619.14,603045.SH
2024-02-20,9.7095264,9.88786464,9.43211136,9.86804928,5225548,51181145.99,603045.SH
2024-02-21,9.88786464,10.52195616,9.66989568,10.12564896,11596527,120480637.32,603045.SH
2024-02-22,10.19500272,10.43278704,10.01666448,10.403064,5222329,54089529.43,603045.SH
2024-02-23,10.43278704,10.898448,10.37334096,10.86872496,6123199,65599968.27,603045.SH
2024-02-26,10.88854032,11.52263184,10.80927888,11.22540144,7455484,84045702.24,603045.SH
2024-02-27,11.23530912,11.68115472,11.10650928,11.67124704,5460436,63208395.64,603045.SH
2024-02-28,11.76041616,12.15672336,10.5021408,10.5021408,10059857,114123682.7,603045.SH
2024-02-29,10.22472576,10.87863264,10.11574128,10.86872496,8669088,93212954.92,603045.SH
2024-03-01,10.9479864,11.0966016,10.7002944,10.91826336,5088043,55868917.07,603045.SH
2024-03-04,10.9479864,11.0966016,10.49223312,10.7498328,4301680,46537144.6,603045.SH
2024-03-05,10.7498328,10.77955584,10.42287936,10.46251008,3080300,32836444.0,603045.SH
2024-03-06,10.41297168,10.90835568,10.403064,10.7498328,3560640,38408316.25,603045.SH
2024-03-07,10.75974048,11.0470632,10.7498328,10.80927888,4802520,52802276.2,603045.SH
2024-03-08,10.80927888,11.20558608,10.7993712,10.90835568,4211260,46618508.2,603045.SH
2024-03-11,11.02724784,11.2452168,10.87863264,11.2452168,4182040,46655070.15,603045.SH
2024-03-12,11.32447824,11.4433704,11.05697088,11.36410896,4548200,51659760.0,603045.SH
2024-03-13,11.37401664,11.43346272,11.23530912,11.35420128,3816800,43678805.0,603045.SH
2024-03-14,11.4433704,11.641524,11.22540144,11.40373968,5736840,66363173.6,603045.SH
2024-03-15,11.36410896,11.889216,11.1956784,11.75050848,6462420,75517769.8,603045.SH
2024-03-18,11.84958528,12.136908,11.76041616,12.136908,6043040,73064853.2,603045.SH
2024-03-19,12.136908,12.39450768,12.0378312,12.11709264,4205900,51703699.0,603045.SH
2024-03-20,12.0873696,12.35487696,12.04773888,12.35487696,4031678,49644758.86,603045.SH
2024-03-21,12.4836768,13.1772144,12.10718496,12.59266128,7821300,99519823.6,603045.SH
2024-03-22,12.44404608,12.50349216,12.06755424,12.07746192,6456747,79844713.15,603045.SH
2024-03-25,12.11709264,12.27561552,11.82976992,11.8396776,4558140,55461875.0,603045.SH
2024-03-26,11.7901392,12.01801584,11.5919856,11.91893904,4175900,49918550.0,603045.SH
2024-03-27,12.0378312,12.0378312,11.53253952,11.53253952,2498460,29631857.8,603045.SH
2024-03-28,11.57217024,12.0378312,11.51272416,11.90903136,3116460,37266510.6,603045.SH
2024-03-29,11.96847744,12.22607712,11.84958528,12.21616944,3467920,42419824.8,603045.SH
