date,open,high,low,close,volume,amount,symbol
2024-01-02,3.69,3.71,3.63,3.65,13323031,48744909.84,600936.SH
2024-01-03,3.61,3.72,3.59,3.68,16467500,60430892.0,600936.SH
2024-01-04,3.68,3.69,3.62,3.66,10038200,36635335.0,600936.SH
2024-01-05,3.66,3.66,3.54,3.56,12143200,43624251.0,600936.SH
2024-01-08,3.57,3.61,3.49,3.55,8609787,30728474.35,600936.SH
2024-01-09,3.55,3.6,3.52,3.55,9516500,33828251.0,600936.SH
2024-01-10,3.53,3.53,3.41,3.44,10999200,38080400.0,600936.SH
2024-01-11,3.43,3.5,3.43,3.49,7754000,26893339.0,600936.SH
2024-01-12,3.48,3.5,3.44,3.44,6594600,22852915.0,600936.SH
2024-01-15,3.43,3.49,3.42,3.46,5533700,19163595.0,600936.SH
2024-01-16,3.44,3.47,3.36,3.39,6937800,23546434.0,600936.SH
2024-01-17,3.4,3.42,3.32,3.33,5856200,19755812.0,600936.SH
2024-01-18,3.3,3.33,3.2,3.3,9985200,32570578.0,600936.SH
2024-01-19,3.3,3.35,3.28,3.29,8139288,26957685.52,600936.SH
2024-01-22,3.3,3.33,3.05,3.09,12805528,40686879.52,600936.SH
2024-01-23,3.09,3.15,3.04,3.14,9866800,30576311.0,600936.SH
2024-01-24,3.15,3.18,3.01,3.14,20796695,64092009.4,600936.SH
2024-01-25,3.12,3.32,3.09,3.31,13176700,42510333.0,600936.SH
2024-01-26,3.32,3.4,3.3,3.34,9859971,33063585.26,600936.SH
2024-01-29,3.39,3.4,3.24,3.24,8720100,28617828.0,600936.SH
2024-01-30,3.22,3.25,3.15,3.17,7645613,24553420.73,600936.SH
2024-01-31,3.14,3.2,2.99,3.01,11936355,36737900.55,600936.SH
2024-02-01,3.0,3.02,2.88,2.94,11949742,35289619.94,600936.SH
2024-02-02,2.96,3.03,2.73,2.82,15065900,43645093.0,600936.SH
2024-02-05,2.8,2.8,2.54,2.54,20806800,53397551.66,600936.SH
2024-02-06,2.49,2.49,2.29,2.33,34089094,79470696.68,600936.SH
2024-02-07,2.33,2.33,2.16,2.25,31509044,70393282.3,600936.SH
2024-02-08,2.25,2.48,2.21,2.46,25421700,59447215.67,600936.SH
2024-02-19,2.49,2.6,2.46,2.56,20790138,52604536.05,600936.SH
2024-02-20,2.55,2.63,2.49,2.61,14710501,38014100.59,600936.SH
2024-02-21,2.61,2.8,2.57,2.69,18334848,49553473.84,600936.SH
2024-02-22,2.67,2.82,2.67,2.8,12481900,34538071.0,600936.SH
2024-02-23,2.8,2.93,2.75,2.92,14135397,40161246.54,600936.SH
2024-02-26,2.94,2.98,2.88,2.93,14222397,41681576.18,600936.SH
2024-02-27,2.89,3.03,2.88,3.03,13565827,40466355.74,600936.SH
2024-02-28,3.03,3.11,2.82,2.83,22472743,66876477.83,600936.SH
2024-02-29,2.8,2.91,2.77,2.9,13609600,38993798.0,600936.SH
2024-03-01,2.94,2.95,2.85,2.94,11005502,31992671.84,600936.SH
2024-03-04,2.98,3.23,2.96,3.08,32403700,99563245.0,600936.SH
2024-03-05,3.05,3.05,2.88,2.92,27775600,81745853.0,600936.SH
2024-03-06,2.88,2.92,2.82,2.85,14214700,40582810.0,600936.SH
