date,open,high,low,close,volume,amount,symbol
2024-01-02,4.81,4.85,4.77,4.78,13757000.0,66039207.0,600130.SH
2024-01-03,4.76,4.77,4.67,4.72,14453107.0,68094755.69,600130.SH
2024-01-04,4.7,4.73,4.66,4.68,9717800.0,45679736.0,600130.SH
2024-01-05,4.66,4.72,4.56,4.59,14754688.0,68414665.41,600130.SH
2024-01-08,4.6,4.61,4.49,4.51,10050100.0,45700054.0,600130.SH
2024-01-09,4.52,4.6,4.48,4.54,10299000.0,46819966.0,600130.SH
2024-01-10,4.52,4.52,4.4,4.45,15261201.0,68130425.45,600130.SH
2024-01-11,4.44,4.6,4.44,4.58,14276701.0,64684618.53,600130.SH
2024-01-12,4.56,4.57,4.4,4.44,20695452.0,92435632.32,600130.SH
2024-01-15,4.38,4.47,4.38,4.44,12848300.0,56862832.0,600130.SH
2024-01-16,4.45,4.48,4.36,4.43,11639400.0,51232309.0,600130.SH
2024-01-17,4.43,4.46,4.3,4.3,10739000.0,47016828.0,600130.SH
2024-01-18,4.27,4.34,4.18,4.3,15771468.0,67062277.48,600130.SH
2024-01-19,4.3,4.34,4.26,4.27,11832112.0,50892582.36,600130.SH
2024-01-22,4.24,4.27,3.98,4.02,18771600.0,77624849.0,600130.SH
2024-01-23,4.01,4.04,3.91,3.99,18716115.0,74346200.25,600130.SH
2024-01-24,4.01,4.06,3.85,4.02,19910164.0,78970403.0,600130.SH
2024-01-25,4.04,4.18,3.98,4.17,21329612.0,87768263.72,600130.SH
2024-01-26,4.15,4.23,4.13,4.16,18385815.0,76787493.85,600130.SH
2024-01-29,4.18,4.19,3.97,3.98,17368700.0,70335529.0,600130.SH
2024-01-30,3.94,4.02,3.86,3.86,14715900.0,57895450.0,600130.SH
2024-01-31,3.85,3.88,3.57,3.58,25370008.0,93806700.64,600130.SH
2024-02-01,3.57,3.59,3.4,3.49,19212200.0,67054244.0,600130.SH
2024-02-02,3.47,3.58,3.18,3.3,22854900.0,77193864.0,600130.SH
2024-02-05,3.28,3.28,2.97,2.97,26072100.0,78711670.0,600130.SH
2024-02-06,2.89,3.03,2.67,2.86,54063303.0,149944458.22,600130.SH
2024-02-07,2.85,2.86,2.57,2.64,61924472.0,166234953.7,600130.SH
2024-02-08,2.68,2.9,2.61,2.89,46562874.0,127823923.47,600130.SH
2024-02-19,2.92,3.12,2.92,3.06,39872836.0,121121153.11,600130.SH
2024-02-20,3.06,3.13,2.97,3.12,23498507.0,72065198.66,600130.SH
2024-02-21,3.11,3.39,3.06,3.24,39220827.0,127420904.75,600130.SH
2024-02-22,3.24,3.38,3.22,3.38,29936253.0,99072903.69,600130.SH
2024-02-23,3.4,3.57,3.36,3.55,37611738.0,130773278.76,600130.SH
2024-02-26,3.56,3.71,3.49,3.61,34062102.0,122599152.25,600130.SH
2024-02-27,3.59,3.78,3.56,3.77,28254501.0,104139284.64,600130.SH
2024-02-28,3.8,3.88,3.39,3.41,54048024.0,197128593.9,600130.SH
2024-02-29,3.38,3.58,3.38,3.57,35583353.0,125004280.24,600130.SH
2024-03-01,3.55,3.93,3.55,3.84,74270420.0,281497086.13,600130.SH
2024-03-04,3.82,4.14,3.66,4.09,88443820.0,346015548.37,600130.SH
2024-03-05,3.94,4.07,3.82,3.9,67780707.0,266048447.51,600130.SH
2024-03-06,3.85,3.96,3.79,3.87,42109458.0,162765579.3,600130.SH
2024-03-07,3.87,3.9,3.72,3.74,36111100.0,137355037.0,600130.SH
2024-03-08,3.75,3.83,3.73,3.82,24229816.0,91806387.64,600130.SH
2024-03-11,3.78,3.81,3.7,3.81,29299969.0,110314242.28,600130.SH
2024-03-12,3.81,3.86,3.78,3.84,29233000.0,111736883.0,600130.SH
2024-03-13,3.85,3.9,3.81,3.83,27723129.0,106880686.73,600130.SH
2024-03-14,3.81,3.84,3.7,3.79,26139846.0,98799041.18,600130.SH
2024-03-15,3.76,3.84,3.74,3.84,18237001.0,69315774.8,600130.SH
2024-03-18,3.85,3.95,3.84,3.95,31782786.0,123912421.57,600130.SH
2024-03-19,3.94,3.99,3.92,3.94,28365386.0,112260080.57,600130.SH
2024-03-20,3.98,4.07,3.97,4.03,32260582.0,129221181.41,600130.SH
2024-03-21,4.0,4.05,3.95,4.0,26904901.0,107442281.97,600130.SH
2024-03-22,3.97,4.06,3.96,4.03,32832111.0,131761888.33,600130.SH
2024-03-25,4.02,4.02,3.87,3.87,29367500.0,116351644.0,600130.SH
2024-03-26,3.86,4.26,3.83,4.14,107283859.0,444625993.81,600130.SH
2024-03-27,4.05,4.07,3.81,3.82,85570658.0,334213800.53,600130.SH
2024-03-28,3.78,3.99,3.75,3.96,50468094.0,196133292.43,600130.SH
2024-03-29,3.98,4.04,3.8,4.02,50851724.0,199160453.22,600130.SH
2024-04-01,4.0,4.02,3.93,4.0,36427175.0,144870822.71,600130.SH
2024-04-02,3.99,3.99,3.91,3.95,23629514.0,93405871.33,600130.SH
2024-04-03,3.95,3.95,3.82,3.86,25201967.0,97359830.44,600130.SH
2024-04-08,3.86,3.86,3.66,3.68,28055745.0,105103162.15,600130.SH
2024-04-09,3.67,3.76,3.64,3.76,21196540.0,78948481.2,600130.SH
2024-04-10,3.75,3.75,3.56,3.6,25151700.0,91344186.98,600130.SH
2024-04-11,3.59,3.66,3.55,3.6,15093946.0,54604236.62,600130.SH
2024-04-12,3.61,3.66,3.53,3.55,14278500.0,51193456.0,600130.SH
2024-04-15,3.5,3.54,3.2,3.2,46968295.0,154143393.72,600130.SH
2024-04-16,3.16,3.19,2.92,2.94,36506203.0,109692946.87,600130.SH
2024-04-17,3.03,3.2,2.95,3.2,27086547.0,84812356.07,600130.SH
2024-04-18,3.21,3.27,3.13,3.19,21064200.0,67429002.0,600130.SH
2024-04-19,3.17,3.22,3.1,3.14,15043800.0,47345692.0,600130.SH
2024-04-22,3.14,3.18,3.03,3.14,13122098.0,40957564.72,600130.SH
2024-04-23,3.06,3.23,3.06,3.2,14248686.0,45310338.72,600130.SH
2024-04-24,3.21,3.32,3.2,3.29,13690369.0,44855732.31,600130.SH
2024-04-25,3.28,3.33,3.26,3.29,11199588.0,36981259.16,600130.SH
