date,open,high,low,close,volume,amount,symbol
2024-01-02,17.68,18.1,17.36,17.38,2659559,46957480.07,688371.SH
2024-01-03,17.3,17.43,16.74,16.87,2491477,42303720.5,688371.SH
2024-01-04,16.78,17.09,16.18,16.25,2058469,33792470.82,688371.SH
2024-01-05,16.3,16.42,15.57,15.65,2798244,44608178.73,688371.SH
2024-01-08,15.73,15.88,15.16,15.19,2545817,39384235.56,688371.SH
2024-01-09,15.23,15.6,15.11,15.23,1904738,29082617.45,688371.SH
2024-01-10,15.22,15.59,14.88,15.16,2013968,30723130.77,688371.SH
2024-01-11,15.25,15.78,15.01,15.69,2264816,34955900.14,688371.SH
2024-01-12,15.6,15.62,15.09,15.16,1952373,29952427.47,688371.SH
2024-01-15,15.05,15.3,14.85,15.05,1334245,20148039.47,688371.SH
2024-01-16,15.06,15.25,14.8,15.15,1907384,28569453.65,688371.SH
2024-01-17,15.15,15.21,14.65,14.65,1335468,19879214.48,688371.SH
2024-01-18,14.58,14.76,14.0,14.54,2068829,29723288.24,688371.SH
2024-01-19,14.54,14.85,14.2,14.26,1490472,21490723.58,688371.SH
2024-01-22,14.29,14.36,13.27,13.38,2140969,29681570.59,688371.SH
2024-01-23,13.33,13.57,13.11,13.38,1699725,22657944.73,688371.SH
2024-01-24,13.38,13.68,12.76,13.23,2179658,28540297.83,688371.SH
2024-01-25,13.23,14.06,13.13,13.97,2379882,32665248.61,688371.SH
2024-01-26,14.03,14.1,13.62,13.7,1741294,24076902.23,688371.SH
2024-01-29,13.63,13.86,12.88,12.9,3043335,40021600.18,688371.SH
2024-01-30,12.74,12.99,12.51,12.6,2081399,26526220.84,688371.SH
2024-01-31,12.45,12.5,11.5,11.57,3758921,44730943.04,688371.SH
2024-02-01,11.62,11.78,11.12,11.48,3272411,37567892.8,688371.SH
2024-02-02,11.31,11.67,10.25,10.7,3509163,38376622.01,688371.SH
2024-02-05,10.68,10.71,9.13,9.25,4468660,43025026.7,688371.SH
2024-02-06,9.16,9.97,8.44,9.49,4877562,44227899.59,688371.SH
2024-02-07,9.38,9.6,8.82,9.0,5314904,49016006.33,688371.SH
2024-02-08,8.98,10.45,8.75,10.34,5047722,48327328.93,688371.SH
2024-02-19,10.1,11.29,10.1,10.78,4917536,53465755.61,688371.SH
2024-02-20,11.06,11.39,10.43,11.19,2702729,29629076.63,688371.SH
2024-02-21,11.16,12.04,10.96,11.55,2721755,31643954.52,688371.SH
2024-02-22,11.62,11.9,11.43,11.8,1705721,19895671.61,688371.SH
2024-02-23,11.89,12.34,11.79,12.2,2722868,33010931.15,688371.SH
2024-02-26,12.17,12.69,12.03,12.28,4033133,50070846.46,688371.SH
2024-02-27,12.2,12.72,12.06,12.66,3060929,37814689.1,688371.SH
2024-02-28,12.73,13.0,11.51,11.53,4775515,58953933.76,688371.SH
2024-02-29,11.54,12.4,11.4,12.37,3646204,44103842.47,688371.SH
2024-03-01,12.8,13.2,12.47,12.86,3450131,44055080.97,688371.SH
2024-03-04,13.05,13.1,12.38,12.66,2615340,33047826.66,688371.SH
2024-03-05,12.65,13.39,12.45,12.87,3602907,46473262.79,688371.SH
2024-03-06,12.73,12.81,12.21,12.5,3417760,42571227.46,688371.SH
2024-03-07,12.5,12.7,12.1,12.26,2816281,34881035.22,688371.SH
2024-03-08,12.3,12.95,12.26,12.86,3485108,44159702.98,688371.SH
2024-03-11,12.9,12.91,12.37,12.72,2196762,27621528.2,688371.SH
2024-03-12,12.81,13.05,12.6,13.03,3070732,39623362.48,688371.SH
2024-03-13,13.02,13.28,12.91,13.01,2127700,27918971.01,688371.SH
2024-03-14,13.0,13.07,12.74,12.83,2089171,26946898.58,688371.SH
2024-03-15,12.81,13.09,12.65,13.05,1236844,15975612.23,688371.SH
2024-03-18,13.15,13.25,12.99,13.22,1969050,25891921.29,688371.SH
2024-03-19,13.24,13.62,13.18,13.35,2405327,32104862.6,688371.SH
2024-03-20,13.38,13.42,13.1,13.32,2462924,32603284.97,688371.SH
2024-03-21,13.43,13.52,13.0,13.09,2925273,38574950.52,688371.SH
2024-03-22,13.09,13.14,12.5,12.67,2825603,36134973.36,688371.SH
2024-03-25,12.71,12.71,11.5,11.5,5723211,68759331.69,688371.SH
2024-03-26,11.62,11.83,11.03,11.25,4472149,50648871.21,688371.SH
2024-03-27,11.25,11.26,10.57,10.57,2893546,31441618.07,688371.SH
2024-03-28,10.74,10.97,10.41,10.76,2603540,28005541.87,688371.SH
2024-03-29,10.86,11.05,10.6,11.0,2161971,23622861.94,688371.SH
2024-04-01,11.11,12.33,11.02,12.01,4196532,49501837.53,688371.SH
2024-04-02,12.29,12.29,11.72,12.0,2372464,28382337.21,688371.SH
2024-04-03,11.97,12.18,11.5,11.66,2193233,25641940.75,688371.SH
2024-04-08,11.41,11.71,11.17,11.19,1983732,22413409.83,688371.SH
2024-04-09,11.09,11.54,11.06,11.46,1417891,16009774.1,688371.SH
2024-04-10,11.42,11.46,11.05,11.18,1769933,19778455.77,688371.SH
2024-04-11,11.11,11.27,10.91,10.93,1791574,19765882.4,688371.SH
2024-04-12,10.93,11.16,10.84,10.86,1606760,17657306.31,688371.SH
2024-04-15,10.81,10.9,10.07,10.25,3664906,37863514.14,688371.SH
2024-04-16,10.3,10.3,9.39,9.5,3795597,36551559.39,688371.SH
2024-04-17,9.79,10.37,9.78,10.34,2087472,21180248.17,688371.SH
2024-04-18,10.3,10.34,9.96,10.03,2676957,27122095.68,688371.SH
2024-04-19,9.98,10.16,9.82,10.05,2332884,23362211.0,688371.SH
2024-04-22,10.05,10.3,9.7,10.19,1602869,16175939.39,688371.SH
2024-04-23,10.34,10.49,10.1,10.25,1951261,20050956.79,688371.SH
2024-04-24,10.28,10.44,10.15,10.41,1433056,14807721.5,688371.SH
2024-04-25,10.46,11.09,10.27,11.0,2712062,29409727.19,688371.SH
2024-04-26,11.0,11.47,10.89,11.31,2420654,27225279.99,688371.SH
2024-04-29,11.46,11.83,11.4,11.8,1967782,22964838.78,688371.SH
2024-04-30,12.0,12.18,11.8,11.96,3982377,47726242.51,688371.SH
2024-05-06,12.47,12.47,11.78,11.94,2254585,26942421.92,688371.SH
2024-05-07,12.07,12.19,11.8,11.84,1560910,18598937.89,688371.SH
2024-05-08,11.81,11.99,11.66,11.72,1341912,15808291.27,688371.SH
2024-05-09,11.7,11.97,11.63,11.78,1133710,13419787.88,688371.SH
2024-05-10,11.86,11.97,11.49,11.58,1514924,17609565.16,688371.SH
2024-05-13,11.57,11.72,11.04,11.04,2010434,22590891.2,688371.SH
