bar_time,symbol,timeframe,open,high,low,close,tick_volume,source_path,source_row_number,contract_version
2015-04-21T00:00:00,NAS100,1H,4416.997,4416.997,4416.997,4416.997,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,2,purchased_csv_contract_v1
2015-04-21T01:00:00,NAS100,1H,4416.997,4416.997,4416.997,4416.997,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,3,purchased_csv_contract_v1
2015-04-21T02:00:00,NAS100,1H,4416.997,4416.997,4416.997,4416.997,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,4,purchased_csv_contract_v1
2015-04-21T03:00:00,NAS100,1H,4416.997,4416.997,4416.997,4416.997,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,5,purchased_csv_contract_v1
2015-04-21T04:00:00,NAS100,1H,4416.997,4416.997,4416.997,4416.997,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,6,purchased_csv_contract_v1
2015-04-21T05:00:00,NAS100,1H,4416.997,4416.997,4416.997,4416.997,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,7,purchased_csv_contract_v1
2015-04-21T06:00:00,NAS100,1H,4416.997,4429.456,4416.997,4429.401,0.0002,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,8,purchased_csv_contract_v1
2015-04-21T07:00:00,NAS100,1H,4429.476,4436.104,4429.358,4435.829,0.00313,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,9,purchased_csv_contract_v1
2015-04-21T08:00:00,NAS100,1H,4435.98,4448.791,4434.919,4445.585,0.01458,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,10,purchased_csv_contract_v1
2015-04-21T09:00:00,NAS100,1H,4445.545,4447.513,4439.087,4439.135,0.01023,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,11,purchased_csv_contract_v1
2015-04-21T10:00:00,NAS100,1H,4439.346,4440.516,4424.902,4435.151,0.0572,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,12,purchased_csv_contract_v1
2015-04-21T11:00:00,NAS100,1H,4435.243,4438.321,4429.588,4430.552,0.03938,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,13,purchased_csv_contract_v1
2015-04-21T12:00:00,NAS100,1H,4430.51,4438.978,4429.173,4435.518,0.03576,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,14,purchased_csv_contract_v1
2015-04-21T13:00:00,NAS100,1H,4435.495,4442.986,4433.708,4442.657,0.05495,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,15,purchased_csv_contract_v1
2015-04-21T14:00:00,NAS100,1H,4442.407,4450.148,4430.911,4438.919,1.98066,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,16,purchased_csv_contract_v1
2015-04-21T15:00:00,NAS100,1H,4438.9,4442.998,4429.851,4434.996,3.64454,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,17,purchased_csv_contract_v1
2015-04-21T16:00:00,NAS100,1H,4434.984,4442.0,4432.826,4436.998,2.74294,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,18,purchased_csv_contract_v1
2015-04-21T17:00:00,NAS100,1H,4436.968,4440.0,4432.891,4439.986,1.04458,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,19,purchased_csv_contract_v1
2015-04-21T18:00:00,NAS100,1H,4439.99,4446.0,4433.885,4433.954,0.91778,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,20,purchased_csv_contract_v1
2015-04-21T19:00:00,NAS100,1H,4433.938,4444.999,4431.888,4441.974,1.0624,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,21,purchased_csv_contract_v1
2015-04-21T20:00:00,NAS100,1H,4441.97,4443.0,4433.912,4434.968,0.39286,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,22,purchased_csv_contract_v1
2015-04-21T21:00:00,NAS100,1H,4434.968,4434.968,4434.968,4434.968,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,23,purchased_csv_contract_v1
2015-04-21T22:00:00,NAS100,1H,4434.968,4434.968,4434.968,4434.968,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,24,purchased_csv_contract_v1
2015-04-21T23:00:00,NAS100,1H,4434.968,4434.968,4434.968,4434.968,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,25,purchased_csv_contract_v1
2015-04-22T00:00:00,NAS100,1H,4434.968,4434.968,4434.968,4434.968,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,26,purchased_csv_contract_v1
2015-04-22T01:00:00,NAS100,1H,4434.968,4434.968,4434.968,4434.968,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,27,purchased_csv_contract_v1
2015-04-22T02:00:00,NAS100,1H,4434.968,4434.968,4434.968,4434.968,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,28,purchased_csv_contract_v1
2015-04-22T03:00:00,NAS100,1H,4434.968,4434.968,4434.968,4434.968,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,29,purchased_csv_contract_v1
2015-04-22T04:00:00,NAS100,1H,4434.968,4434.968,4434.968,4434.968,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,30,purchased_csv_contract_v1
2015-04-22T05:00:00,NAS100,1H,4434.968,4434.968,4434.968,4434.968,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,31,purchased_csv_contract_v1
2015-04-22T06:00:00,NAS100,1H,4434.968,4441.993,4434.968,4441.985,0.00164,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,32,purchased_csv_contract_v1
2015-04-22T07:00:00,NAS100,1H,4441.924,4447.0,4440.078,4446.073,0.02112,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,33,purchased_csv_contract_v1
2015-04-22T08:00:00,NAS100,1H,4446.508,4453.411,4440.56,4441.22,1.08612,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,34,purchased_csv_contract_v1
2015-04-22T09:00:00,NAS100,1H,4441.316,4441.316,4405.931,4409.973,0.12497,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,35,purchased_csv_contract_v1
2015-04-22T10:00:00,NAS100,1H,4409.977,4425.985,4408.913,4420.999,0.03286,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,36,purchased_csv_contract_v1
2015-04-22T11:00:00,NAS100,1H,4420.944,4422.823,4409.442,4422.635,0.96329,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,37,purchased_csv_contract_v1
2015-04-22T12:00:00,NAS100,1H,4423.016,4431.42,4422.345,4429.495,0.85458,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,38,purchased_csv_contract_v1
2015-04-22T13:00:00,NAS100,1H,4429.452,4445.999,4427.909,4445.959,0.69991,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,39,purchased_csv_contract_v1
2015-04-22T14:00:00,NAS100,1H,4445.973,4449.565,4427.831,4435.157,2.22536,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,40,purchased_csv_contract_v1
2015-04-22T15:00:00,NAS100,1H,4435.137,4443.992,4418.366,4442.996,2.51862,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,41,purchased_csv_contract_v1
2015-04-22T16:00:00,NAS100,1H,4442.96,4448.043,4439.904,4446.033,1.22175,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,42,purchased_csv_contract_v1
2015-04-22T17:00:00,NAS100,1H,4445.979,4450.0,4441.904,4445.927,0.8939,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,43,purchased_csv_contract_v1
2015-04-22T18:00:00,NAS100,1H,4445.972,4455.0,4442.973,4452.049,0.78069,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,44,purchased_csv_contract_v1
2015-04-22T19:00:00,NAS100,1H,4452.108,4460.912,4451.944,4460.259,1.61696,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,45,purchased_csv_contract_v1
2015-04-22T20:00:00,NAS100,1H,4460.239,4466.528,4456.226,4458.919,2.46935,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,46,purchased_csv_contract_v1
2015-04-22T21:00:00,NAS100,1H,4458.919,4458.919,4458.919,4458.919,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,47,purchased_csv_contract_v1
2015-04-22T22:00:00,NAS100,1H,4458.919,4458.919,4458.919,4458.919,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,48,purchased_csv_contract_v1
2015-04-22T23:00:00,NAS100,1H,4458.919,4458.919,4458.919,4458.919,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,49,purchased_csv_contract_v1
2015-04-23T00:00:00,NAS100,1H,4458.919,4458.919,4458.919,4458.919,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,50,purchased_csv_contract_v1
2015-04-23T01:00:00,NAS100,1H,4458.919,4458.919,4458.919,4458.919,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,51,purchased_csv_contract_v1
2015-04-23T02:00:00,NAS100,1H,4458.919,4458.919,4458.919,4458.919,0.0,D:\Stock\trading_assistant\legacy_analysis\data\nas100_1h.csv,52,purchased_csv_contract_v1
