symbol,timeframe,bar_time,atr_value,atr_ratio,atr_percentile,atr_percentile_regime,squeeze_is_on,squeeze_tier,squeeze_fired,compression_quality_score
XAUUSD,H1,2025-01-02T01:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T02:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T03:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T04:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T05:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T06:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T07:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T08:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T09:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T10:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T11:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T12:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T13:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T14:00:00Z,5.365714,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T15:00:00Z,5.881429,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T16:00:00Z,6.272143,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T17:00:00Z,6.264286,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T18:00:00Z,6.702857,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T19:00:00Z,7.042857,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T20:00:00Z,7.182143,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T21:00:00Z,7.178571,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T22:00:00Z,7.338571,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-02T23:00:00Z,7.377143,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-03T01:00:00Z,7.070714,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-03T02:00:00Z,6.975000,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-03T03:00:00Z,6.435000,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-03T04:00:00Z,6.687857,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-03T05:00:00Z,6.547143,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-03T06:00:00Z,5.934286,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-03T07:00:00Z,5.680000,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-03T08:00:00Z,5.179286,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-03T09:00:00Z,4.995000,na,na,unknown,0,off,0,na
XAUUSD,H1,2025-01-03T10:00:00Z,4.847857,na,na,unknown,1,low,0,na
XAUUSD,H1,2025-01-03T11:00:00Z,4.700000,na,na,unknown,1,low,0,na
XAUUSD,H1,2025-01-03T12:00:00Z,4.815714,na,na,unknown,1,medium,0,na
XAUUSD,H1,2025-01-03T13:00:00Z,4.590000,na,na,unknown,1,medium,0,na
XAUUSD,H1,2025-01-03T14:00:00Z,4.584286,na,na,unknown,1,medium,0,na
XAUUSD,H1,2025-01-03T15:00:00Z,5.351429,na,na,unknown,1,medium,0,na
XAUUSD,H1,2025-01-03T16:00:00Z,5.695714,na,na,unknown,1,low,0,na
XAUUSD,H1,2025-01-03T17:00:00Z,5.797143,na,na,unknown,1,low,0,na
