symbol,timeframe,bar_time,atr_value,atr_ratio,atr_percentile,atr_percentile_regime,squeeze_is_on,squeeze_tier,squeeze_fired,compression_quality_score
HK50,H1,2025-01-02T03:00:00Z,na,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T04:00:00Z,na,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T05:00:00Z,na,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T06:00:00Z,na,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T07:00:00Z,na,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T08:00:00Z,na,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T09:00:00Z,na,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T10:00:00Z,na,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T11:00:00Z,na,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T12:00:00Z,na,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T13:00:00Z,na,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T14:00:00Z,na,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T15:00:00Z,na,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T16:00:00Z,107.714286,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T17:00:00Z,87.428571,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T18:00:00Z,69.000000,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T19:00:00Z,68.071429,na,na,unknown,0,off,0,na
HK50,H1,2025-01-02T20:00:00Z,72.000000,na,na,unknown,0,off,0,na
HK50,H1,2025-01-03T03:00:00Z,71.949286,na,na,unknown,0,off,0,na
HK50,H1,2025-01-03T04:00:00Z,79.520714,na,na,unknown,1,medium,0,na
HK50,H1,2025-01-03T05:00:00Z,83.949286,na,na,unknown,1,low,0,na
HK50,H1,2025-01-03T06:00:00Z,80.092143,na,na,unknown,0,off,1,na
HK50,H1,2025-01-03T07:00:00Z,85.520714,na,na,unknown,0,off,0,na
HK50,H1,2025-01-03T08:00:00Z,85.949286,na,na,unknown,1,low,0,na
HK50,H1,2025-01-03T09:00:00Z,86.663571,na,na,unknown,1,low,0,na
HK50,H1,2025-01-03T10:00:00Z,89.735000,na,na,unknown,0,off,1,na
HK50,H1,2025-01-03T11:00:00Z,90.377857,na,na,unknown,0,off,0,na
HK50,H1,2025-01-03T12:00:00Z,87.663571,na,na,unknown,0,off,0,na
HK50,H1,2025-01-03T13:00:00Z,85.092143,na,na,unknown,0,off,0,na
HK50,H1,2025-01-03T14:00:00Z,82.163571,na,na,unknown,1,low,0,na
HK50,H1,2025-01-03T15:00:00Z,78.949286,na,na,unknown,1,low,0,na
HK50,H1,2025-01-03T16:00:00Z,79.020714,na,na,unknown,1,low,0,na
HK50,H1,2025-01-03T17:00:00Z,71.071429,na,na,unknown,1,low,0,na
HK50,H1,2025-01-03T18:00:00Z,56.857143,na,na,unknown,1,low,0,na
HK50,H1,2025-01-03T19:00:00Z,50.285714,na,na,unknown,1,low,0,na
HK50,H1,2025-01-03T20:00:00Z,51.928571,na,na,unknown,1,low,0,na
HK50,H1,2025-01-06T03:00:00Z,60.500000,na,na,unknown,1,low,0,na
HK50,H1,2025-01-06T04:00:00Z,67.785714,na,na,unknown,1,medium,0,na
HK50,H1,2025-01-06T05:00:00Z,69.928571,na,na,unknown,1,high,0,na
HK50,H1,2025-01-06T06:00:00Z,65.285714,na,na,unknown,1,medium,0,na
HK50,H1,2025-01-06T07:00:00Z,68.500000,na,na,unknown,1,medium,0,na
HK50,H1,2025-01-06T08:00:00Z,70.428571,na,na,unknown,1,medium,0,na
HK50,H1,2025-01-06T09:00:00Z,71.500000,na,na,unknown,1,medium,0,na
HK50,H1,2025-01-06T10:00:00Z,74.642857,na,na,unknown,1,medium,0,na
HK50,H1,2025-01-06T11:00:00Z,74.357143,na,na,unknown,1,medium,0,na
HK50,H1,2025-01-06T12:00:00Z,73.571429,na,na,unknown,1,medium,0,na
HK50,H1,2025-01-06T13:00:00Z,100.714286,na,na,unknown,1,low,0,na
HK50,H1,2025-01-06T14:00:00Z,104.142857,na,na,unknown,0,off,1,na
HK50,H1,2025-01-06T15:00:00Z,106.642857,na,na,unknown,0,off,0,na
HK50,H1,2025-01-06T16:00:00Z,127.928571,na,na,unknown,0,off,0,na
HK50,H1,2025-01-06T17:00:00Z,128.142857,na,na,unknown,0,off,0,na
HK50,H1,2025-01-06T18:00:00Z,121.214286,na,na,unknown,0,off,0,na
HK50,H1,2025-01-06T19:00:00Z,123.500000,na,na,unknown,0,off,0,na
HK50,H1,2025-01-06T20:00:00Z,127.928571,na,na,unknown,0,off,0,na
HK50,H1,2025-01-07T03:00:00Z,132.500000,na,na,unknown,0,off,0,na
HK50,H1,2025-01-07T04:00:00Z,155.285714,na,na,unknown,0,off,0,na
HK50,H1,2025-01-07T05:00:00Z,157.428571,na,na,unknown,0,off,0,na
HK50,H1,2025-01-07T06:00:00Z,152.785714,na,na,unknown,0,off,0,na
HK50,H1,2025-01-07T07:00:00Z,158.357143,na,na,unknown,0,off,0,na
HK50,H1,2025-01-07T08:00:00Z,160.285714,na,na,unknown,0,off,0,na
