symbol,timeframe,bar_time,open,high,low,close
JP225,H1,2025-01-02T01:00:00Z,39391.32,39569.82,39391.32,39522.32
JP225,H1,2025-01-02T02:00:00Z,39522.32,39539.82,39159.82,39281.07
JP225,H1,2025-01-02T03:00:00Z,39289.82,39399.82,39279.82,39347.32
JP225,H1,2025-01-02T04:00:00Z,39344.82,39403.57,39314.82,39379.82
JP225,H1,2025-01-02T05:00:00Z,39379.82,39394.82,39339.82,39354.82
JP225,H1,2025-01-02T06:00:00Z,39352.32,39376.07,39319.82,39369.82
JP225,H1,2025-01-02T07:00:00Z,39373.57,39472.32,39364.82,39444.82
JP225,H1,2025-01-02T08:00:00Z,39444.82,39444.82,39329.02,39384.02
JP225,H1,2025-01-02T09:00:00Z,39384.02,39434.02,39314.02,39362.77
JP225,H1,2025-01-02T10:00:00Z,39364.02,39490.27,39264.02,39379.02
JP225,H1,2025-01-02T11:00:00Z,39379.02,39439.02,39329.02,39424.02
JP225,H1,2025-01-02T12:00:00Z,39424.02,39436.52,39364.02,39411.52
JP225,H1,2025-01-02T13:00:00Z,39411.52,39511.52,39374.02,39509.02
JP225,H1,2025-01-02T14:00:00Z,39509.02,39551.52,39431.32,39473.82
JP225,H1,2025-01-02T15:00:00Z,39473.82,39480.07,39303.82,39326.32
JP225,H1,2025-01-02T16:00:00Z,39327.57,39448.82,39153.82,39438.82
JP225,H1,2025-01-02T17:00:00Z,39438.82,39542.57,39322.57,39468.82
JP225,H1,2025-01-02T18:00:00Z,39471.32,39648.82,39348.82,39601.32
JP225,H1,2025-01-02T19:00:00Z,39601.32,39655.07,39178.82,39350.07
JP225,H1,2025-01-02T20:00:00Z,39350.07,39363.82,39158.82,39248.82
JP225,H1,2025-01-02T21:00:00Z,39248.82,39393.82,39227.57,39278.82
JP225,H1,2025-01-02T22:00:00Z,39278.82,39448.82,39278.82,39358.82
JP225,H1,2025-01-02T23:00:00Z,39358.82,39428.82,39348.82,39390.07
JP225,H1,2025-01-03T00:00:00Z,39390.07,39390.07,39390.07,39390.07
JP225,H1,2025-01-03T01:00:00Z,39387.13,39456.88,39278.13,39330.63
JP225,H1,2025-01-03T02:00:00Z,39331.88,39351.88,39256.88,39330.63
JP225,H1,2025-01-03T03:00:00Z,39330.63,39364.38,39265.63,39268.13
JP225,H1,2025-01-03T04:00:00Z,39269.38,39333.13,39255.63,39295.63
JP225,H1,2025-01-03T05:00:00Z,39295.63,39304.38,39223.13,39265.63
JP225,H1,2025-01-03T06:00:00Z,39265.63,39330.63,39255.63,39270.63
JP225,H1,2025-01-03T07:00:00Z,39270.63,39275.63,39210.63,39235.63
JP225,H1,2025-01-03T08:00:00Z,39231.88,39342.33,39197.33,39274.83
JP225,H1,2025-01-03T09:00:00Z,39272.33,39334.83,39254.83,39301.08
JP225,H1,2025-01-03T10:00:00Z,39301.08,39382.33,39239.83,39259.83
JP225,H1,2025-01-03T11:00:00Z,39257.33,39352.33,39247.33,39317.33
JP225,H1,2025-01-03T12:00:00Z,39317.33,39317.33,39242.33,39264.83
JP225,H1,2025-01-03T13:00:00Z,39266.08,39288.58,39247.33,39279.83
JP225,H1,2025-01-03T14:00:00Z,39279.83,39317.13,39247.33,39310.88
JP225,H1,2025-01-03T15:00:00Z,39309.63,39333.38,39280.88,39292.13
JP225,H1,2025-01-03T16:00:00Z,39292.13,39504.63,39287.13,39425.88
JP225,H1,2025-01-03T17:00:00Z,39428.38,39509.63,39354.63,39474.63
JP225,H1,2025-01-03T18:00:00Z,39474.63,39547.13,39427.13,39523.38
JP225,H1,2025-01-03T19:00:00Z,39524.63,39548.38,39484.63,39527.13
JP225,H1,2025-01-03T20:00:00Z,39527.13,39594.63,39502.13,39567.13
JP225,H1,2025-01-03T21:00:00Z,39567.13,39599.63,39557.13,39572.13
JP225,H1,2025-01-03T22:00:00Z,39572.13,39585.88,39532.13,39560.88
JP225,H1,2025-01-03T23:00:00Z,39559.63,39562.13,39494.63,39519.63
JP225,H1,2025-01-06T01:00:00Z,39594.59,39808.09,39559.59,39803.09
JP225,H1,2025-01-06T02:00:00Z,39801.84,39978.09,39528.09,39568.09
JP225,H1,2025-01-06T03:00:00Z,39568.09,39619.34,39383.09,39393.09
JP225,H1,2025-01-06T04:00:00Z,39389.34,39430.59,39303.09,39348.09
JP225,H1,2025-01-06T05:00:00Z,39348.09,39373.09,39238.09,39238.09
JP225,H1,2025-01-06T06:00:00Z,39238.09,39293.09,39208.09,39228.09
JP225,H1,2025-01-06T07:00:00Z,39228.09,39355.59,39210.59,39318.09
JP225,H1,2025-01-06T08:00:00Z,39320.59,39334.79,39222.29,39317.29
JP225,H1,2025-01-06T09:00:00Z,39317.29,39358.54,39299.79,39324.79
JP225,H1,2025-01-06T10:00:00Z,39324.79,39424.79,39314.79,39397.29
JP225,H1,2025-01-06T11:00:00Z,39398.54,39481.04,39397.29,39473.54
JP225,H1,2025-01-06T12:00:00Z,39474.79,39521.04,39452.29,39518.54
JP225,H1,2025-01-06T13:00:00Z,39517.29,39652.29,39474.79,39622.29
JP225,H1,2025-01-06T14:00:00Z,39622.29,39627.29,39544.59,39563.34
JP225,H1,2025-01-06T15:00:00Z,39563.34,39582.09,39459.59,39569.59
JP225,H1,2025-01-06T16:00:00Z,39572.09,39687.09,39428.34,39672.09
JP225,H1,2025-01-06T17:00:00Z,39670.84,39754.59,39659.59,39732.09
JP225,H1,2025-01-06T18:00:00Z,39732.09,39829.59,39714.59,39807.09
JP225,H1,2025-01-06T19:00:00Z,39809.59,39809.59,39682.09,39722.09
JP225,H1,2025-01-06T20:00:00Z,39724.59,39727.09,39597.09,39604.59
JP225,H1,2025-01-06T21:00:00Z,39607.09,39667.09,39564.59,39602.09
JP225,H1,2025-01-06T22:00:00Z,39602.09,39649.59,39573.34,39644.59
JP225,H1,2025-01-06T23:00:00Z,39647.09,39757.09,39643.34,39702.09
JP225,H1,2025-01-07T00:00:00Z,39702.09,39702.09,39702.09,39702.09
JP225,H1,2025-01-07T01:00:00Z,39701.65,39813.9,39665.15,39673.9
JP225,H1,2025-01-07T02:00:00Z,39672.65,39995.15,39603.9,39953.9
JP225,H1,2025-01-07T03:00:00Z,39952.65,40233.9,39900.15,40207.65
JP225,H1,2025-01-07T04:00:00Z,40206.4,40288.9,40153.9,40153.9
JP225,H1,2025-01-07T05:00:00Z,40156.4,40208.9,40071.4,40208.9
JP225,H1,2025-01-07T06:00:00Z,40211.4,40283.9,40183.9,40193.9
JP225,H1,2025-01-07T07:00:00Z,40195.15,40230.15,40028.9,40123.9
JP225,H1,2025-01-07T08:00:00Z,40123.9,40140.6,39939.35,39974.35
JP225,H1,2025-01-07T09:00:00Z,39971.85,40018.1,39930.6,39973.1
JP225,H1,2025-01-07T10:00:00Z,39973.1,40059.35,39889.35,40045.6
JP225,H1,2025-01-07T11:00:00Z,40045.6,40110.6,39998.1,40026.85
JP225,H1,2025-01-07T12:00:00Z,40028.1,40148.1,40008.1,40119.35
JP225,H1,2025-01-07T13:00:00Z,40118.1,40151.85,40038.1,40068.1
JP225,H1,2025-01-07T14:00:00Z,40070.6,40145.4,40048.1,40110.4
JP225,H1,2025-01-07T15:00:00Z,40110.4,40157.9,40056.65,40150.4
JP225,H1,2025-01-07T16:00:00Z,40150.4,40187.9,40025.4,40137.9
JP225,H1,2025-01-07T17:00:00Z,40177.9,40177.9,39762.9,39955.4
JP225,H1,2025-01-07T18:00:00Z,39952.9,39989.15,39809.15,39819.15
JP225,H1,2025-01-07T19:00:00Z,39820.4,39874.15,39735.4,39797.9
JP225,H1,2025-01-07T20:00:00Z,39797.9,39906.65,39797.9,39845.4
JP225,H1,2025-01-07T21:00:00Z,39844.15,39880.4,39761.65,39762.9
JP225,H1,2025-01-07T22:00:00Z,39762.9,39775.4,39614.15,39710.4
JP225,H1,2025-01-07T23:00:00Z,39705.4,39804.15,39704.15,39792.9
JP225,H1,2025-01-08T00:00:00Z,39792.9,39792.9,39792.9,39792.9
JP225,H1,2025-01-08T01:00:00Z,39784.95,39832.45,39734.7,39807.2
JP225,H1,2025-01-08T02:00:00Z,39807.2,39867.2,39685.95,39804.7
JP225,H1,2025-01-08T03:00:00Z,39804.7,39848.45,39702.2,39819.7
JP225,H1,2025-01-08T04:00:00Z,39819.7,40009.7,39814.7,39994.7
JP225,H1,2025-01-08T05:00:00Z,39993.45,40073.45,39939.7,40073.45
JP225,H1,2025-01-08T06:00:00Z,40072.2,40097.2,39972.2,40004.7
JP225,H1,2025-01-08T07:00:00Z,40004.7,40028.45,39939.7,40023.45
JP225,H1,2025-01-08T08:00:00Z,40022.2,40039.7,39878.9,39923.9
JP225,H1,2025-01-08T09:00:00Z,39923.9,39927.65,39868.9,39926.4
JP225,H1,2025-01-08T10:00:00Z,39927.65,40041.4,39911.4,39938.9
JP225,H1,2025-01-08T11:00:00Z,39937.65,39971.4,39897.65,39925.15
JP225,H1,2025-01-08T12:00:00Z,39923.9,40008.9,39923.9,39995.15
JP225,H1,2025-01-08T13:00:00Z,39993.9,40018.9,39743.9,39868.9
