symbol,timeframe,bar_time,atr_value,atr_ratio,atr_percentile,atr_percentile_regime,squeeze_is_on,squeeze_tier,squeeze_fired,compression_quality_score
XBRUSD,H4,2025-01-02T00:00:00Z,na,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-02T04:00:00Z,na,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-02T08:00:00Z,na,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-02T12:00:00Z,na,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-02T16:00:00Z,na,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-02T20:00:00Z,na,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-03T00:00:00Z,na,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-03T04:00:00Z,na,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-03T08:00:00Z,na,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-03T12:00:00Z,na,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-03T16:00:00Z,na,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-03T20:00:00Z,na,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-06T00:00:00Z,na,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-06T04:00:00Z,0.462857,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-06T08:00:00Z,0.468571,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-06T12:00:00Z,0.509286,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-06T16:00:00Z,0.552857,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-06T20:00:00Z,0.555000,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-07T00:00:00Z,0.514286,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-07T04:00:00Z,0.507857,na,na,unknown,0,off,0,na
XBRUSD,H4,2025-01-07T08:00:00Z,0.523571,na,na,unknown,1,low,0,na
XBRUSD,H4,2025-01-07T12:00:00Z,0.557143,na,na,unknown,1,medium,0,na
XBRUSD,H4,2025-01-07T16:00:00Z,0.560000,na,na,unknown,1,medium,0,na
XBRUSD,H4,2025-01-07T20:00:00Z,0.532857,na,na,unknown,1,medium,0,na
XBRUSD,H4,2025-01-08T00:00:00Z,0.508571,na,na,unknown,1,low,0,na
XBRUSD,H4,2025-01-08T04:00:00Z,0.513571,na,na,unknown,1,low,0,na
XBRUSD,H4,2025-01-08T08:00:00Z,0.521429,na,na,unknown,0,off,1,na
XBRUSD,H4,2025-01-08T12:00:00Z,0.555000,na,na,unknown,1,low,0,na
XBRUSD,H4,2025-01-08T16:00:00Z,0.625714,na,na,unknown,1,low,0,na
XBRUSD,H4,2025-01-08T20:00:00Z,0.582143,na,na,unknown,1,low,0,na
XBRUSD,H4,2025-01-09T00:00:00Z,0.532857,na,na,unknown,1,low,0,na
