symbol,timeframe,bar_time,atr_value,atr_ratio,atr_percentile,atr_percentile_regime,squeeze_is_on,squeeze_tier,squeeze_fired,compression_quality_score
EURUSD,H4,2025-01-02T00:00:00Z,na,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-02T04:00:00Z,na,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-02T08:00:00Z,na,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-02T12:00:00Z,na,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-02T16:00:00Z,na,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-02T20:00:00Z,na,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-03T00:00:00Z,na,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-03T04:00:00Z,na,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-03T08:00:00Z,na,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-03T12:00:00Z,na,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-03T16:00:00Z,na,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-03T20:00:00Z,na,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-06T00:00:00Z,na,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-06T04:00:00Z,0.002785,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-06T08:00:00Z,0.003103,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-06T12:00:00Z,0.003749,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-06T16:00:00Z,0.004071,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-06T20:00:00Z,0.003856,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-07T00:00:00Z,0.003253,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-07T04:00:00Z,0.003271,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-07T08:00:00Z,0.003396,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-07T12:00:00Z,0.003666,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-07T16:00:00Z,0.003755,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-07T20:00:00Z,0.003799,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-08T00:00:00Z,0.003674,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-08T04:00:00Z,0.003616,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-08T08:00:00Z,0.003789,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-08T12:00:00Z,0.004064,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-08T16:00:00Z,0.003809,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-08T20:00:00Z,0.003171,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-09T00:00:00Z,0.002764,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-09T04:00:00Z,0.002771,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-09T08:00:00Z,0.002906,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-09T12:00:00Z,0.002906,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-09T16:00:00Z,0.002803,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-09T20:00:00Z,0.002531,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-10T00:00:00Z,0.002306,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-10T04:00:00Z,0.002229,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-10T08:00:00Z,0.002341,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-10T12:00:00Z,0.002976,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-10T16:00:00Z,0.003039,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-10T20:00:00Z,0.002794,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-13T00:00:00Z,0.002800,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-13T04:00:00Z,0.002934,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-13T08:00:00Z,0.003218,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-13T12:00:00Z,0.003349,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-13T16:00:00Z,0.003303,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-13T20:00:00Z,0.003422,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-14T00:00:00Z,0.003536,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-14T04:00:00Z,0.003587,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-14T08:00:00Z,0.003714,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-14T12:00:00Z,0.003816,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-14T16:00:00Z,0.004030,na,na,unknown,1,low,0,na
EURUSD,H4,2025-01-14T20:00:00Z,0.003482,na,na,unknown,1,low,0,na
EURUSD,H4,2025-01-15T00:00:00Z,0.003190,na,na,unknown,1,low,0,na
EURUSD,H4,2025-01-15T04:00:00Z,0.003180,na,na,unknown,1,low,0,na
EURUSD,H4,2025-01-15T08:00:00Z,0.003211,na,na,unknown,1,low,0,na
EURUSD,H4,2025-01-15T12:00:00Z,0.003378,na,na,unknown,0,off,1,na
EURUSD,H4,2025-01-15T16:00:00Z,0.003608,na,na,unknown,1,low,0,na
EURUSD,H4,2025-01-15T20:00:00Z,0.003465,na,na,unknown,0,off,1,na
EURUSD,H4,2025-01-16T00:00:00Z,0.003380,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-16T04:00:00Z,0.003188,na,na,unknown,0,off,0,na
EURUSD,H4,2025-01-16T08:00:00Z,0.003046,0.9286,na,unknown,0,off,0,47.85
EURUSD,H4,2025-01-16T12:00:00Z,0.003179,0.9666,na,unknown,0,off,0,44.34
EURUSD,H4,2025-01-16T16:00:00Z,0.003301,1.0027,na,unknown,1,low,0,43.31
EURUSD,H4,2025-01-16T20:00:00Z,0.003165,0.9647,na,unknown,1,low,0,46.04
EURUSD,H4,2025-01-17T00:00:00Z,0.002848,0.8746,na,unknown,1,low,0,55.01
EURUSD,H4,2025-01-17T04:00:00Z,0.002849,0.8805,na,unknown,1,low,0,63.25
EURUSD,H4,2025-01-17T08:00:00Z,0.002965,0.9179,na,unknown,1,medium,0,60.46
EURUSD,H4,2025-01-17T12:00:00Z,0.003050,0.9455,na,unknown,1,medium,0,60.36
EURUSD,H4,2025-01-17T16:00:00Z,0.003298,1.0229,na,unknown,1,medium,0,57.76
EURUSD,H4,2025-01-17T20:00:00Z,0.003029,0.9433,na,unknown,1,high,0,61.14
EURUSD,H4,2025-01-20T00:00:00Z,0.002603,0.8164,na,unknown,1,medium,0,71.65
EURUSD,H4,2025-01-20T04:00:00Z,0.002644,0.8352,na,unknown,1,medium,0,72.58
EURUSD,H4,2025-01-20T08:00:00Z,0.002670,0.8490,na,unknown,1,medium,0,72.41
EURUSD,H4,2025-01-20T12:00:00Z,0.003248,1.0351,na,unknown,1,low,0,52.80
EURUSD,H4,2025-01-20T16:00:00Z,0.003656,1.1661,na,unknown,1,low,0,33.32
EURUSD,H4,2025-01-20T20:00:00Z,0.003766,1.2037,na,unknown,0,off,1,30.18
EURUSD,H4,2025-01-21T00:00:00Z,0.004014,1.2810,na,unknown,0,off,0,31.65
EURUSD,H4,2025-01-21T04:00:00Z,0.004141,1.3135,na,unknown,0,off,0,32.95
EURUSD,H4,2025-01-21T08:00:00Z,0.004340,1.3630,na,unknown,0,off,0,34.55
EURUSD,H4,2025-01-21T12:00:00Z,0.004435,1.3785,na,unknown,0,off,0,36.02
EURUSD,H4,2025-01-21T16:00:00Z,0.004654,1.4311,na,unknown,0,off,0,38.06
EURUSD,H4,2025-01-21T20:00:00Z,0.004619,1.4055,na,unknown,0,off,0,37.46
EURUSD,H4,2025-01-22T00:00:00Z,0.004441,1.3381,na,unknown,0,off,0,36.79
EURUSD,H4,2025-01-22T04:00:00Z,0.004383,1.3058,na,unknown,0,off,0,36.01
EURUSD,H4,2025-01-22T08:00:00Z,0.004533,1.3328,na,unknown,0,off,0,35.33
EURUSD,H4,2025-01-22T12:00:00Z,0.004639,1.3449,na,unknown,0,off,0,33.59
EURUSD,H4,2025-01-22T16:00:00Z,0.004642,1.3282,na,unknown,0,off,0,34.12
EURUSD,H4,2025-01-22T20:00:00Z,0.004080,1.1600,na,unknown,0,off,0,35.43
EURUSD,H4,2025-01-23T00:00:00Z,0.003631,1.0288,na,unknown,0,off,0,38.27
EURUSD,H4,2025-01-23T04:00:00Z,0.003381,0.9548,na,unknown,0,off,0,41.69
EURUSD,H4,2025-01-23T08:00:00Z,0.002973,0.8388,na,unknown,1,low,0,52.66
EURUSD,H4,2025-01-23T12:00:00Z,0.002931,0.8269,na,unknown,1,low,0,56.45
EURUSD,H4,2025-01-23T16:00:00Z,0.003087,0.8717,na,unknown,1,medium,0,57.35
EURUSD,H4,2025-01-23T20:00:00Z,0.003009,0.8513,na,unknown,1,medium,0,61.41
EURUSD,H4,2025-01-24T00:00:00Z,0.002684,0.7621,na,unknown,1,medium,0,68.41
EURUSD,H4,2025-01-24T04:00:00Z,0.002816,0.8023,na,unknown,1,medium,0,70.30
EURUSD,H4,2025-01-24T08:00:00Z,0.003012,0.8607,na,unknown,1,low,0,54.47
EURUSD,H4,2025-01-24T12:00:00Z,0.003148,0.9017,na,unknown,1,low,0,49.39
EURUSD,H4,2025-01-24T16:00:00Z,0.003195,0.9179,na,unknown,1,low,0,47.47
EURUSD,H4,2025-01-24T20:00:00Z,0.003114,0.8984,na,unknown,1,low,0,55.12
EURUSD,H4,2025-01-27T00:00:00Z,0.003218,0.9326,na,unknown,0,off,1,52.84
EURUSD,H4,2025-01-27T04:00:00Z,0.003265,0.9475,na,unknown,0,off,0,52.87
EURUSD,H4,2025-01-27T08:00:00Z,0.003451,0.9998,na,unknown,0,off,0,50.68
EURUSD,H4,2025-01-27T12:00:00Z,0.003654,1.0557,na,unknown,0,off,0,42.32
EURUSD,H4,2025-01-27T16:00:00Z,0.003760,1.0830,na,unknown,0,off,0,40.54
EURUSD,H4,2025-01-27T20:00:00Z,0.003681,1.0584,na,unknown,0,off,0,38.98
EURUSD,H4,2025-01-28T00:00:00Z,0.003671,1.0551,na,unknown,0,off,0,43.26
EURUSD,H4,2025-01-28T04:00:00Z,0.003621,1.0400,na,unknown,0,off,0,43.95
EURUSD,H4,2025-01-28T08:00:00Z,0.003716,1.0652,na,unknown,0,off,0,42.67
EURUSD,H4,2025-01-28T12:00:00Z,0.003613,1.0330,na,unknown,1,low,0,44.67
