symbol,timeframe,bar_time,atr_value,atr_ratio,atr_percentile,atr_percentile_regime,squeeze_is_on,squeeze_tier,squeeze_fired,compression_quality_score
DE40,H4,2025-01-02T00:00:00Z,na,na,na,unknown,0,off,0,na
DE40,H4,2025-01-02T04:00:00Z,na,na,na,unknown,0,off,0,na
DE40,H4,2025-01-02T08:00:00Z,na,na,na,unknown,0,off,0,na
DE40,H4,2025-01-02T12:00:00Z,na,na,na,unknown,0,off,0,na
DE40,H4,2025-01-02T16:00:00Z,na,na,na,unknown,0,off,0,na
DE40,H4,2025-01-02T20:00:00Z,na,na,na,unknown,0,off,0,na
DE40,H4,2025-01-03T00:00:00Z,na,na,na,unknown,0,off,0,na
DE40,H4,2025-01-03T04:00:00Z,na,na,na,unknown,0,off,0,na
DE40,H4,2025-01-03T08:00:00Z,na,na,na,unknown,0,off,0,na
DE40,H4,2025-01-03T12:00:00Z,na,na,na,unknown,0,off,0,na
DE40,H4,2025-01-03T16:00:00Z,na,na,na,unknown,0,off,0,na
DE40,H4,2025-01-03T20:00:00Z,na,na,na,unknown,0,off,0,na
DE40,H4,2025-01-06T00:00:00Z,na,na,na,unknown,0,off,0,na
DE40,H4,2025-01-06T04:00:00Z,84.728571,na,na,unknown,0,off,0,na
DE40,H4,2025-01-06T08:00:00Z,82.707143,na,na,unknown,0,off,0,na
DE40,H4,2025-01-06T12:00:00Z,96.171429,na,na,unknown,0,off,0,na
DE40,H4,2025-01-06T16:00:00Z,104.164286,na,na,unknown,0,off,0,na
DE40,H4,2025-01-06T20:00:00Z,100.807143,na,na,unknown,0,off,0,na
DE40,H4,2025-01-07T00:00:00Z,93.007143,na,na,unknown,0,off,0,na
DE40,H4,2025-01-07T04:00:00Z,90.142857,na,na,unknown,1,low,0,na
DE40,H4,2025-01-07T08:00:00Z,96.728571,na,na,unknown,0,off,1,na
DE40,H4,2025-01-07T12:00:00Z,103.785714,na,na,unknown,0,off,0,na
DE40,H4,2025-01-07T16:00:00Z,105.507143,na,na,unknown,0,off,0,na
DE40,H4,2025-01-07T20:00:00Z,106.078571,na,na,unknown,0,off,0,na
DE40,H4,2025-01-08T00:00:00Z,103.864286,na,na,unknown,0,off,0,na
DE40,H4,2025-01-08T04:00:00Z,104.042857,na,na,unknown,0,off,0,na
DE40,H4,2025-01-08T08:00:00Z,111.564286,na,na,unknown,0,off,0,na
DE40,H4,2025-01-08T12:00:00Z,124.085714,na,na,unknown,0,off,0,na
DE40,H4,2025-01-08T16:00:00Z,125.307143,na,na,unknown,0,off,0,na
DE40,H4,2025-01-08T20:00:00Z,112.778571,na,na,unknown,0,off,0,na
DE40,H4,2025-01-09T00:00:00Z,97.300000,na,na,unknown,0,off,0,na
DE40,H4,2025-01-09T04:00:00Z,93.657143,na,na,unknown,0,off,0,na
DE40,H4,2025-01-09T08:00:00Z,97.457143,na,na,unknown,0,off,0,na
DE40,H4,2025-01-09T12:00:00Z,100.242857,na,na,unknown,1,low,0,na
DE40,H4,2025-01-09T16:00:00Z,92.707143,na,na,unknown,1,low,0,na
DE40,H4,2025-01-09T20:00:00Z,84.792857,na,na,unknown,1,low,0,na
DE40,H4,2025-01-10T00:00:00Z,81.078571,na,na,unknown,1,low,0,na
DE40,H4,2025-01-10T04:00:00Z,78.042857,na,na,unknown,1,low,0,na
DE40,H4,2025-01-10T08:00:00Z,78.635714,na,na,unknown,1,medium,0,na
DE40,H4,2025-01-10T12:00:00Z,86.242857,na,na,unknown,1,high,0,na
DE40,H4,2025-01-10T16:00:00Z,88.592857,na,na,unknown,1,high,0,na
DE40,H4,2025-01-10T20:00:00Z,77.571429,na,na,unknown,1,high,0,na
DE40,H4,2025-01-13T00:00:00Z,75.550000,na,na,unknown,1,high,0,na
DE40,H4,2025-01-13T04:00:00Z,73.507143,na,na,unknown,1,medium,0,na
DE40,H4,2025-01-13T08:00:00Z,81.328571,na,na,unknown,1,low,0,na
DE40,H4,2025-01-13T12:00:00Z,87.900000,na,na,unknown,1,low,0,na
DE40,H4,2025-01-13T16:00:00Z,89.150000,na,na,unknown,1,low,0,na
DE40,H4,2025-01-13T20:00:00Z,88.428571,na,na,unknown,1,low,0,na
DE40,H4,2025-01-14T00:00:00Z,89.435714,na,na,unknown,0,off,1,na
DE40,H4,2025-01-14T04:00:00Z,91.971429,na,na,unknown,0,off,0,na
DE40,H4,2025-01-14T08:00:00Z,91.078571,na,na,unknown,1,low,0,na
DE40,H4,2025-01-14T12:00:00Z,96.035714,na,na,unknown,1,low,0,na
DE40,H4,2025-01-14T16:00:00Z,97.700000,na,na,unknown,1,low,0,na
DE40,H4,2025-01-14T20:00:00Z,94.078571,na,na,unknown,1,low,0,na
DE40,H4,2025-01-15T00:00:00Z,83.392857,na,na,unknown,1,low,0,na
DE40,H4,2025-01-15T04:00:00Z,80.428571,na,na,unknown,1,low,0,na
DE40,H4,2025-01-15T08:00:00Z,82.550000,na,na,unknown,1,low,0,na
DE40,H4,2025-01-15T12:00:00Z,98.571429,na,na,unknown,0,off,1,na
DE40,H4,2025-01-15T16:00:00Z,94.642857,na,na,unknown,0,off,0,na
DE40,H4,2025-01-15T20:00:00Z,87.328571,na,na,unknown,0,off,0,na
DE40,H4,2025-01-16T00:00:00Z,83.685714,na,na,unknown,0,off,0,na
DE40,H4,2025-01-16T04:00:00Z,81.050000,na,na,unknown,0,off,0,na
DE40,H4,2025-01-16T08:00:00Z,85.364286,0.9209,na,unknown,0,off,0,31.91
DE40,H4,2025-01-16T12:00:00Z,87.150000,0.9396,na,unknown,0,off,0,30.08
DE40,H4,2025-01-16T16:00:00Z,87.942857,0.9471,na,unknown,0,off,0,29.11
DE40,H4,2025-01-16T20:00:00Z,84.028571,0.9073,na,unknown,0,off,0,29.98
DE40,H4,2025-01-17T00:00:00Z,80.250000,0.8710,na,unknown,0,off,0,30.29
DE40,H4,2025-01-17T04:00:00Z,76.621429,0.8360,na,unknown,0,off,0,34.88
DE40,H4,2025-01-17T08:00:00Z,90.928571,0.9926,na,unknown,0,off,0,32.02
DE40,H4,2025-01-17T12:00:00Z,93.464286,1.0195,na,unknown,0,off,0,27.35
DE40,H4,2025-01-17T16:00:00Z,89.635714,0.9793,na,unknown,0,off,0,27.28
DE40,H4,2025-01-17T20:00:00Z,73.078571,0.8038,na,unknown,0,off,0,36.17
DE40,H4,2025-01-20T00:00:00Z,70.514286,0.7816,na,unknown,0,off,0,37.27
DE40,H4,2025-01-20T04:00:00Z,70.721429,0.7901,na,unknown,0,off,0,36.91
DE40,H4,2025-01-20T08:00:00Z,70.307143,0.7914,na,unknown,0,off,0,36.82
DE40,H4,2025-01-20T12:00:00Z,79.057143,0.8949,na,unknown,0,off,0,31.02
DE40,H4,2025-01-20T16:00:00Z,82.792857,0.9434,na,unknown,0,off,0,27.06
DE40,H4,2025-01-20T20:00:00Z,82.007143,0.9435,na,unknown,0,off,0,29.35
DE40,H4,2025-01-21T00:00:00Z,89.428571,1.0374,na,unknown,0,off,0,29.53
DE40,H4,2025-01-21T04:00:00Z,91.028571,1.0613,na,unknown,0,off,0,29.71
DE40,H4,2025-01-21T08:00:00Z,95.535714,1.1143,na,unknown,0,off,0,29.45
DE40,H4,2025-01-21T12:00:00Z,96.678571,1.1269,na,unknown,0,off,0,25.73
DE40,H4,2025-01-21T16:00:00Z,87.621429,1.0236,na,unknown,0,off,0,28.57
DE40,H4,2025-01-21T20:00:00Z,87.871429,1.0295,na,unknown,0,off,0,26.04
DE40,H4,2025-01-22T00:00:00Z,86.892857,1.0195,na,unknown,0,off,0,26.80
DE40,H4,2025-01-22T04:00:00Z,86.035714,1.0091,na,unknown,0,off,0,28.27
DE40,H4,2025-01-22T08:00:00Z,93.171429,1.0897,na,unknown,0,off,0,23.59
DE40,H4,2025-01-22T12:00:00Z,97.171429,1.1314,na,unknown,0,off,0,24.42
DE40,H4,2025-01-22T16:00:00Z,100.407143,1.1632,na,unknown,0,off,0,33.06
DE40,H4,2025-01-22T20:00:00Z,92.235714,1.0671,na,unknown,0,off,0,37.96
DE40,H4,2025-01-23T00:00:00Z,82.192857,0.9523,na,unknown,0,off,0,44.06
DE40,H4,2025-01-23T04:00:00Z,81.264286,0.9407,na,unknown,0,off,0,44.76
DE40,H4,2025-01-23T08:00:00Z,72.350000,0.8382,na,unknown,0,off,0,45.50
DE40,H4,2025-01-23T12:00:00Z,70.242857,0.8144,na,unknown,0,off,0,45.38
DE40,H4,2025-01-23T16:00:00Z,74.607143,0.8663,na,unknown,0,off,0,37.97
DE40,H4,2025-01-23T20:00:00Z,75.321429,0.8772,na,unknown,0,off,0,37.03
DE40,H4,2025-01-24T00:00:00Z,69.807143,0.8166,na,unknown,0,off,0,39.24
DE40,H4,2025-01-24T04:00:00Z,67.735714,0.7963,na,unknown,0,off,0,40.12
DE40,H4,2025-01-24T08:00:00Z,69.378571,0.8194,na,unknown,0,off,0,37.46
DE40,H4,2025-01-24T12:00:00Z,73.964286,0.8773,na,unknown,0,off,0,34.66
DE40,H4,2025-01-24T16:00:00Z,68.821429,0.8207,na,unknown,0,off,0,39.24
DE40,H4,2025-01-24T20:00:00Z,65.142857,0.7826,na,unknown,0,off,0,40.65
DE40,H4,2025-01-27T00:00:00Z,65.892857,0.7977,na,unknown,0,off,0,43.82
DE40,H4,2025-01-27T04:00:00Z,69.242857,0.8433,na,unknown,0,off,0,47.74
DE40,H4,2025-01-27T08:00:00Z,78.800000,0.9607,na,unknown,0,off,0,42.70
DE40,H4,2025-01-27T12:00:00Z,87.014286,1.0592,na,unknown,0,off,0,38.47
DE40,H4,2025-01-27T16:00:00Z,91.964286,1.1169,na,unknown,0,off,0,33.08
DE40,H4,2025-01-27T20:00:00Z,97.092857,1.1796,na,unknown,0,off,0,36.04
DE40,H4,2025-01-28T00:00:00Z,92.650000,1.1262,na,unknown,0,off,0,37.51
DE40,H4,2025-01-28T04:00:00Z,96.292857,1.1679,na,unknown,0,off,0,38.65
DE40,H4,2025-01-28T08:00:00Z,101.314286,1.2236,na,unknown,0,off,0,40.19
DE40,H4,2025-01-28T12:00:00Z,105.778571,1.2699,na,unknown,1,low,0,42.09
DE40,H4,2025-01-28T16:00:00Z,107.828571,1.2876,na,unknown,1,low,0,41.56
DE40,H4,2025-01-28T20:00:00Z,105.314286,1.2521,na,unknown,1,low,0,40.96
DE40,H4,2025-01-29T00:00:00Z,101.785714,1.2062,na,unknown,0,off,1,37.87
DE40,H4,2025-01-29T04:00:00Z,102.107143,1.2048,na,unknown,0,off,0,35.64
DE40,H4,2025-01-29T08:00:00Z,100.821429,1.1839,na,unknown,0,off,0,33.43
DE40,H4,2025-01-29T12:00:00Z,99.364286,1.1606,na,unknown,0,off,0,33.36
DE40,H4,2025-01-29T16:00:00Z,92.857143,1.0841,na,unknown,0,off,0,31.95
DE40,H4,2025-01-29T20:00:00Z,88.778571,1.0376,na,unknown,0,off,0,34.55
DE40,H4,2025-01-30T00:00:00Z,82.250000,0.9630,na,unknown,0,off,0,36.05
DE40,H4,2025-01-30T04:00:00Z,76.585714,0.8959,na,unknown,0,off,0,39.05
DE40,H4,2025-01-30T08:00:00Z,76.192857,0.8902,na,unknown,0,off,0,35.75
DE40,H4,2025-01-30T12:00:00Z,72.192857,0.8431,na,unknown,0,off,0,37.82
DE40,H4,2025-01-30T16:00:00Z,73.392857,0.8565,na,unknown,0,off,0,36.94
DE40,H4,2025-01-30T20:00:00Z,74.642857,0.8720,na,unknown,0,off,0,35.74
DE40,H4,2025-01-31T00:00:00Z,73.250000,0.8577,na,unknown,0,off,0,40.91
DE40,H4,2025-01-31T04:00:00Z,70.857143,0.8318,na,unknown,0,off,0,39.13
DE40,H4,2025-01-31T08:00:00Z,74.328571,0.8757,na,unknown,0,off,0,34.74
DE40,H4,2025-01-31T12:00:00Z,74.935714,0.8862,na,unknown,0,off,0,32.45
DE40,H4,2025-01-31T16:00:00Z,76.542857,0.9093,na,unknown,0,off,0,39.56
DE40,H4,2025-01-31T20:00:00Z,84.464286,1.0063,na,unknown,0,off,0,38.83
DE40,H4,2025-02-03T00:00:00Z,117.078571,1.3851,na,unknown,0,off,0,18.46
DE40,H4,2025-02-03T04:00:00Z,120.835714,1.4185,na,unknown,0,off,0,18.21
DE40,H4,2025-02-03T08:00:00Z,134.371429,1.5600,na,unknown,0,off,0,23.19
DE40,H4,2025-02-03T12:00:00Z,140.078571,1.6061,na,unknown,0,off,0,25.82
DE40,H4,2025-02-03T16:00:00Z,148.171429,1.6778,na,unknown,0,off,0,27.70
DE40,H4,2025-02-03T20:00:00Z,158.064286,1.7654,na,unknown,0,off,0,30.38
DE40,H4,2025-02-04T00:00:00Z,156.521429,1.7266,na,unknown,0,off,0,30.53
DE40,H4,2025-02-04T04:00:00Z,161.557143,1.7553,na,unknown,0,off,0,31.95
DE40,H4,2025-02-04T08:00:00Z,170.978571,1.8225,na,unknown,0,off,0,33.67
DE40,H4,2025-02-04T12:00:00Z,174.835714,1.8271,na,unknown,0,off,0,34.17
DE40,H4,2025-02-04T16:00:00Z,173.821429,1.7788,na,unknown,0,off,0,35.56
DE40,H4,2025-02-04T20:00:00Z,175.992857,1.7629,na,unknown,0,off,0,36.62
DE40,H4,2025-02-05T00:00:00Z,173.000000,1.6994,na,unknown,0,off,0,36.52
DE40,H4,2025-02-05T04:00:00Z,163.178571,1.5757,na,unknown,0,off,0,35.94
DE40,H4,2025-02-05T08:00:00Z,129.907143,1.2401,na,unknown,0,off,0,36.57
DE40,H4,2025-02-05T12:00:00Z,127.800000,1.2061,na,unknown,0,off,0,39.43
DE40,H4,2025-02-05T16:00:00Z,120.742857,1.1286,na,unknown,1,low,0,40.64
DE40,H4,2025-02-05T20:00:00Z,117.207143,1.0867,na,unknown,1,low,0,43.09
DE40,H4,2025-02-06T00:00:00Z,105.742857,0.9738,na,unknown,1,low,0,50.06
DE40,H4,2025-02-06T04:00:00Z,94.921429,0.8693,na,unknown,1,low,0,60.65
DE40,H4,2025-02-06T08:00:00Z,96.992857,0.8833,na,unknown,0,off,1,47.27
DE40,H4,2025-02-06T12:00:00Z,89.742857,0.8142,na,unknown,0,off,0,52.62
DE40,H4,2025-02-06T16:00:00Z,85.828571,0.7777,na,unknown,0,off,0,53.22
DE40,H4,2025-02-06T20:00:00Z,87.692857,0.7945,na,unknown,0,off,0,49.87
DE40,H4,2025-02-07T00:00:00Z,85.550000,0.7760,na,unknown,0,off,0,50.10
