symbol,timeframe,bar_time,atr_value,atr_ratio,atr_percentile,atr_percentile_regime,squeeze_is_on,squeeze_tier,squeeze_fired,compression_quality_score
US500,H1,2025-01-02T01:00:00Z,na,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T02:00:00Z,na,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T03:00:00Z,na,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T04:00:00Z,na,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T05:00:00Z,na,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T06:00:00Z,na,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T07:00:00Z,na,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T08:00:00Z,na,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T09:00:00Z,na,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T10:00:00Z,na,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T11:00:00Z,na,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T12:00:00Z,na,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T13:00:00Z,na,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T14:00:00Z,14.850000,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T15:00:00Z,14.214286,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T16:00:00Z,15.321429,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T17:00:00Z,17.714286,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T18:00:00Z,19.392857,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T19:00:00Z,24.407143,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T20:00:00Z,25.628571,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T21:00:00Z,26.728571,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T22:00:00Z,28.607143,na,na,unknown,0,off,0,na
US500,H1,2025-01-02T23:00:00Z,28.592857,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T01:00:00Z,27.700000,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T02:00:00Z,27.992857,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T03:00:00Z,27.885714,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T04:00:00Z,26.792857,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T05:00:00Z,25.685714,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T06:00:00Z,25.185714,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T07:00:00Z,22.392857,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T08:00:00Z,19.378571,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T09:00:00Z,17.400000,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T10:00:00Z,12.650000,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T11:00:00Z,11.792857,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T12:00:00Z,10.671429,na,na,unknown,1,low,0,na
US500,H1,2025-01-03T13:00:00Z,8.800000,na,na,unknown,1,low,0,na
US500,H1,2025-01-03T14:00:00Z,8.864286,na,na,unknown,1,low,0,na
US500,H1,2025-01-03T15:00:00Z,8.807143,na,na,unknown,1,low,0,na
US500,H1,2025-01-03T16:00:00Z,10.207143,na,na,unknown,0,off,1,na
US500,H1,2025-01-03T17:00:00Z,11.814286,na,na,unknown,1,low,0,na
US500,H1,2025-01-03T18:00:00Z,13.328571,na,na,unknown,0,off,1,na
US500,H1,2025-01-03T19:00:00Z,13.878571,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T20:00:00Z,14.685714,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T21:00:00Z,15.385714,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T22:00:00Z,15.635714,na,na,unknown,0,off,0,na
US500,H1,2025-01-03T23:00:00Z,15.457143,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T01:00:00Z,15.492857,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T02:00:00Z,15.264286,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T03:00:00Z,14.871429,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T04:00:00Z,14.978571,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T05:00:00Z,14.585714,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T06:00:00Z,14.264286,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T07:00:00Z,12.185714,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T08:00:00Z,10.350000,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T09:00:00Z,8.778571,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T10:00:00Z,8.728571,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T11:00:00Z,8.300000,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T12:00:00Z,7.800000,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T13:00:00Z,8.857143,na,na,unknown,0,off,0,na
US500,H1,2025-01-06T14:00:00Z,9.314286,na,na,unknown,0,off,0,na
