symbol,timeframe,bar_time,atr_value,atr_ratio,atr_percentile,atr_percentile_regime,squeeze_is_on,squeeze_tier,squeeze_fired,compression_quality_score
XAUUSD,M15,2025-01-02T01:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T01:15:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T01:30:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T01:45:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T02:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T02:15:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T02:30:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T02:45:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T03:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T03:15:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T03:30:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T03:45:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T04:00:00Z,na,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T04:15:00Z,2.609286,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T04:30:00Z,2.730714,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T04:45:00Z,2.832143,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T05:00:00Z,2.856429,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T05:15:00Z,2.787143,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T05:30:00Z,2.677857,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T05:45:00Z,2.658571,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T06:00:00Z,2.624286,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T06:15:00Z,2.526429,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T06:30:00Z,2.089286,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T06:45:00Z,2.047857,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T07:00:00Z,1.990714,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T07:15:00Z,1.984286,na,na,unknown,0,off,0,na
XAUUSD,M15,2025-01-02T07:30:00Z,1.970000,na,na,unknown,1,low,0,na
XAUUSD,M15,2025-01-02T07:45:00Z,1.877857,na,na,unknown,1,medium,0,na
XAUUSD,M15,2025-01-02T08:00:00Z,1.835714,na,na,unknown,1,high,0,na
XAUUSD,M15,2025-01-02T08:15:00Z,1.837143,na,na,unknown,1,high,0,na
XAUUSD,M15,2025-01-02T08:30:00Z,1.765714,na,na,unknown,1,medium,0,na
XAUUSD,M15,2025-01-02T08:45:00Z,1.778571,na,na,unknown,1,medium,0,na
XAUUSD,M15,2025-01-02T09:00:00Z,1.750000,na,na,unknown,1,medium,0,na
XAUUSD,M15,2025-01-02T09:15:00Z,1.845000,na,na,unknown,1,high,0,na
XAUUSD,M15,2025-01-02T09:30:00Z,1.831429,na,na,unknown,1,high,0,na
XAUUSD,M15,2025-01-02T09:45:00Z,1.969286,na,na,unknown,1,medium,0,na
XAUUSD,M15,2025-01-02T10:00:00Z,2.120714,na,na,unknown,1,medium,0,na
XAUUSD,M15,2025-01-02T10:15:00Z,2.182857,na,na,unknown,1,medium,0,na
XAUUSD,M15,2025-01-02T10:30:00Z,2.490714,na,na,unknown,1,medium,0,na
XAUUSD,M15,2025-01-02T10:45:00Z,2.524286,na,na,unknown,1,medium,0,na
XAUUSD,M15,2025-01-02T11:00:00Z,2.619286,na,na,unknown,1,medium,0,na
XAUUSD,M15,2025-01-02T11:15:00Z,2.721429,na,na,unknown,1,medium,0,na
