symbol,timeframe,bar_time,atr_value,atr_ratio,atr_percentile,atr_percentile_regime,squeeze_is_on,squeeze_tier,squeeze_fired,compression_quality_score
JP225,H1,2025-01-02T01:00:00Z,na,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T02:00:00Z,na,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T03:00:00Z,na,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T04:00:00Z,na,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T05:00:00Z,na,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T06:00:00Z,na,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T07:00:00Z,na,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T08:00:00Z,na,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T09:00:00Z,na,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T10:00:00Z,na,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T11:00:00Z,na,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T12:00:00Z,na,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T13:00:00Z,na,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T14:00:00Z,134.875000,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T15:00:00Z,134.714286,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T16:00:00Z,128.642857,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T17:00:00Z,135.785714,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T18:00:00Z,150.875000,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T19:00:00Z,180.964286,na,na,unknown,0,off,0,na
JP225,H1,2025-01-02T20:00:00Z,191.589286,na,na,unknown,1,high,0,na
JP225,H1,2025-01-02T21:00:00Z,195.785714,na,na,unknown,1,high,0,na
JP225,H1,2025-01-02T22:00:00Z,199.657143,na,na,unknown,1,high,0,na
JP225,H1,2025-01-02T23:00:00Z,196.800000,na,na,unknown,1,high,0,na
JP225,H1,2025-01-03T00:00:00Z,180.639286,na,na,unknown,1,high,0,na
JP225,H1,2025-01-03T01:00:00Z,185.550000,na,na,unknown,1,high,0,na
JP225,H1,2025-01-03T02:00:00Z,187.157143,na,na,unknown,1,high,0,na
JP225,H1,2025-01-03T03:00:00Z,184.389286,na,na,unknown,1,high,0,na
JP225,H1,2025-01-03T04:00:00Z,181.339286,na,na,unknown,1,medium,0,na
JP225,H1,2025-01-03T05:00:00Z,174.553571,na,na,unknown,1,medium,0,na
JP225,H1,2025-01-03T06:00:00Z,158.839286,na,na,unknown,1,medium,0,na
JP225,H1,2025-01-03T07:00:00Z,147.767857,na,na,unknown,1,medium,0,na
JP225,H1,2025-01-03T08:00:00Z,136.696429,na,na,unknown,1,medium,0,na
JP225,H1,2025-01-03T09:00:00Z,108.392857,na,na,unknown,1,medium,0,na
JP225,H1,2025-01-03T10:00:00Z,103.928571,na,na,unknown,1,medium,0,na
JP225,H1,2025-01-03T11:00:00Z,99.553571,na,na,unknown,1,medium,0,na
JP225,H1,2025-01-03T12:00:00Z,92.767857,na,na,unknown,1,medium,0,na
JP225,H1,2025-01-03T13:00:00Z,90.000000,na,na,unknown,1,medium,0,na
JP225,H1,2025-01-03T14:00:00Z,94.985714,na,na,unknown,1,high,0,na
JP225,H1,2025-01-03T15:00:00Z,85.967857,na,na,unknown,1,high,0,na
JP225,H1,2025-01-03T16:00:00Z,94.717857,na,na,unknown,1,high,0,na
JP225,H1,2025-01-03T17:00:00Z,98.735714,na,na,unknown,1,medium,0,na
JP225,H1,2025-01-03T18:00:00Z,101.771429,na,na,unknown,1,low,0,na
JP225,H1,2025-01-03T19:00:00Z,100.521429,na,na,unknown,1,low,0,na
JP225,H1,2025-01-03T20:00:00Z,101.771429,na,na,unknown,1,low,0,na
JP225,H1,2025-01-03T21:00:00Z,100.164286,na,na,unknown,0,off,1,na
JP225,H1,2025-01-03T22:00:00Z,93.646429,na,na,unknown,0,off,0,na
JP225,H1,2025-01-03T23:00:00Z,92.753571,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T01:00:00Z,103.179286,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T02:00:00Z,127.822143,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T03:00:00Z,139.340000,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T04:00:00Z,145.500714,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T05:00:00Z,150.157857,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T06:00:00Z,152.479286,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T07:00:00Z,147.300714,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T08:00:00Z,144.265000,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T09:00:00Z,139.890000,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T10:00:00Z,143.193571,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T11:00:00Z,142.568571,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T12:00:00Z,144.443571,na,na,unknown,1,low,0,na
JP225,H1,2025-01-06T13:00:00Z,153.282857,na,na,unknown,0,off,1,na
JP225,H1,2025-01-06T14:00:00Z,154.368571,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T15:00:00Z,142.514286,na,na,unknown,0,off,0,na
JP225,H1,2025-01-06T16:00:00Z,128.853571,0.9330,na,unknown,0,off,0,44.16
JP225,H1,2025-01-06T17:00:00Z,118.764286,0.8619,na,unknown,0,off,0,49.10
JP225,H1,2025-01-06T18:00:00Z,117.871429,0.8576,na,unknown,0,off,0,51.23
JP225,H1,2025-01-06T19:00:00Z,117.335714,0.8551,na,unknown,0,off,0,52.74
JP225,H1,2025-01-06T20:00:00Z,120.550000,0.8804,na,unknown,0,off,0,52.55
JP225,H1,2025-01-06T21:00:00Z,117.514286,0.8625,na,unknown,0,off,0,49.47
JP225,H1,2025-01-06T22:00:00Z,114.925000,0.8517,na,unknown,0,off,0,52.76
JP225,H1,2025-01-06T23:00:00Z,118.853571,0.8904,na,unknown,0,off,0,48.53
JP225,H1,2025-01-07T00:00:00Z,110.996429,0.8423,na,unknown,0,off,0,48.98
JP225,H1,2025-01-07T01:00:00Z,115.639286,0.8888,na,unknown,0,off,0,46.94
JP225,H1,2025-01-07T02:00:00Z,138.675000,1.0755,na,unknown,0,off,0,29.42
JP225,H1,2025-01-07T03:00:00Z,149.835714,1.1677,na,unknown,0,off,0,24.74
JP225,H1,2025-01-07T04:00:00Z,153.571429,1.2028,na,unknown,0,off,0,23.50
JP225,H1,2025-01-07T05:00:00Z,154.642857,1.2174,na,unknown,0,off,0,22.43
