symbol,timeframe,bar_time,atr_value,atr_ratio,atr_percentile,atr_percentile_regime,squeeze_is_on,squeeze_tier,squeeze_fired,compression_quality_score
AAPL.NAS,H4,2025-01-02T16:00:00Z,na,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-02T20:00:00Z,na,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-03T16:00:00Z,na,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-03T20:00:00Z,na,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-06T16:00:00Z,na,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-06T20:00:00Z,na,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-07T16:00:00Z,na,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-07T20:00:00Z,na,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-08T16:00:00Z,na,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-08T20:00:00Z,na,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-10T16:00:00Z,na,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-10T20:00:00Z,na,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-13T16:00:00Z,na,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-13T20:00:00Z,3.422143,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-14T16:00:00Z,3.274286,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-14T20:00:00Z,3.310000,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-15T16:00:00Z,3.523571,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-15T20:00:00Z,3.519286,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-16T16:00:00Z,3.767143,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-16T20:00:00Z,3.890714,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-17T16:00:00Z,3.834286,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-17T20:00:00Z,3.834286,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-21T16:00:00Z,4.313571,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-21T20:00:00Z,4.348571,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-22T16:00:00Z,3.843571,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-22T20:00:00Z,3.846429,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-23T16:00:00Z,3.604286,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-23T20:00:00Z,3.597857,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-24T16:00:00Z,3.599286,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-24T20:00:00Z,3.532143,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-27T16:00:00Z,3.703571,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-27T20:00:00Z,3.885714,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-28T16:00:00Z,4.074286,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-28T20:00:00Z,4.007857,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-29T16:00:00Z,4.002857,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-29T20:00:00Z,4.165714,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-30T16:00:00Z,3.652143,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-30T20:00:00Z,3.642143,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-31T16:00:00Z,4.007857,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-01-31T20:00:00Z,4.228571,na,na,unknown,0,off,0,na
AAPL.NAS,H4,2025-02-03T16:00:00Z,4.682857,na,na,unknown,0,off,0,na
