symbol,timeframe,bar_time,open,high,low,close
EURUSD,M5,2025-10-31T00:00:00Z,1.15651,1.15651,1.15615,1.15632
EURUSD,M5,2025-10-31T00:05:00Z,1.15632,1.15664,1.15632,1.15634
EURUSD,M5,2025-10-31T00:10:00Z,1.15634,1.15646,1.1562999999999999,1.15641
EURUSD,M5,2025-10-31T00:15:00Z,1.15643,1.15649,1.1564,1.15647
EURUSD,M5,2025-10-31T00:20:00Z,1.15647,1.15671,1.15644,1.15671
EURUSD,M5,2025-10-31T00:25:00Z,1.15671,1.15674,1.15666,1.15666
EURUSD,M5,2025-10-31T00:30:00Z,1.15666,1.15672,1.15641,1.15644
EURUSD,M5,2025-10-31T00:35:00Z,1.15643,1.15666,1.15635,1.15666
EURUSD,M5,2025-10-31T00:40:00Z,1.15665,1.15689,1.15647,1.15686
EURUSD,M5,2025-10-31T00:45:00Z,1.15687,1.1569099999999999,1.1568100000000001,1.15686
EURUSD,M5,2025-10-31T00:50:00Z,1.15686,1.15695,1.15658,1.15695
EURUSD,M5,2025-10-31T00:55:00Z,1.15695,1.15698,1.15689,1.1569
EURUSD,M5,2025-10-31T01:00:00Z,1.1569,1.15698,1.15656,1.15671
EURUSD,M5,2025-10-31T01:05:00Z,1.15671,1.15673,1.1566,1.15662
EURUSD,M5,2025-10-31T01:10:00Z,1.15662,1.15675,1.15662,1.15672
EURUSD,M5,2025-10-31T01:15:00Z,1.15673,1.15674,1.15663,1.15665
EURUSD,M5,2025-10-31T01:20:00Z,1.15665,1.1567,1.15664,1.15667
EURUSD,M5,2025-10-31T01:25:00Z,1.15666,1.15687,1.15665,1.15686
EURUSD,M5,2025-10-31T01:30:00Z,1.15686,1.15698,1.15686,1.15697
EURUSD,M5,2025-10-31T01:35:00Z,1.15697,1.15699,1.1569099999999999,1.1569099999999999
EURUSD,M5,2025-10-31T01:40:00Z,1.1569099999999999,1.1569099999999999,1.15665,1.15671
EURUSD,M5,2025-10-31T01:45:00Z,1.15671,1.1568100000000001,1.1567,1.15679
EURUSD,M5,2025-10-31T01:50:00Z,1.15679,1.1569099999999999,1.15676,1.1568100000000001
EURUSD,M5,2025-10-31T01:55:00Z,1.1568100000000001,1.15685,1.15675,1.1568100000000001
EURUSD,M5,2025-10-31T02:00:00Z,1.1568100000000001,1.15687,1.15676,1.15685
EURUSD,M5,2025-10-31T02:05:00Z,1.15685,1.15692,1.15685,1.1569
EURUSD,M5,2025-10-31T02:10:00Z,1.1569,1.15692,1.1568,1.15686
EURUSD,M5,2025-10-31T02:15:00Z,1.15686,1.15687,1.15674,1.15675
EURUSD,M5,2025-10-31T02:20:00Z,1.15675,1.15676,1.15659,1.15668
EURUSD,M5,2025-10-31T02:25:00Z,1.15668,1.15671,1.15661,1.15661
EURUSD,M5,2025-10-31T02:30:00Z,1.15661,1.15683,1.1566,1.15669
EURUSD,M5,2025-10-31T02:35:00Z,1.15669,1.15685,1.15669,1.1568100000000001
EURUSD,M5,2025-10-31T02:40:00Z,1.1568100000000001,1.15703,1.1568100000000001,1.15696
EURUSD,M5,2025-10-31T02:45:00Z,1.15696,1.15717,1.1568,1.15709
EURUSD,M5,2025-10-31T02:50:00Z,1.15709,1.15733,1.15709,1.1571500000000001
EURUSD,M5,2025-10-31T02:55:00Z,1.1571500000000001,1.15725,1.15713,1.15717
EURUSD,M5,2025-10-31T03:00:00Z,1.15716,1.1574200000000001,1.15711,1.15722
EURUSD,M5,2025-10-31T03:05:00Z,1.15722,1.1573,1.15705,1.15709
EURUSD,M5,2025-10-31T03:10:00Z,1.15709,1.15741,1.15707,1.15732
EURUSD,M5,2025-10-31T03:15:00Z,1.15732,1.15734,1.15702,1.15703
EURUSD,M5,2025-10-31T03:20:00Z,1.15703,1.15733,1.15703,1.15732
EURUSD,M5,2025-10-31T03:25:00Z,1.15732,1.15745,1.15722,1.15726
EURUSD,M5,2025-10-31T03:30:00Z,1.15726,1.15757,1.15722,1.15749
EURUSD,M5,2025-10-31T03:35:00Z,1.15749,1.15749,1.15732,1.15738
EURUSD,M5,2025-10-31T03:40:00Z,1.15738,1.1575,1.15732,1.1574200000000001
EURUSD,M5,2025-10-31T03:45:00Z,1.1574200000000001,1.15747,1.15732,1.15746
EURUSD,M5,2025-10-31T03:50:00Z,1.15746,1.15771,1.15734,1.1574200000000001
EURUSD,M5,2025-10-31T03:55:00Z,1.15743,1.15747,1.15726,1.15738
EURUSD,M5,2025-10-31T04:00:00Z,1.15738,1.15769,1.15731,1.15761
EURUSD,M5,2025-10-31T04:05:00Z,1.15762,1.15767,1.15747,1.15762
EURUSD,M5,2025-10-31T04:10:00Z,1.15762,1.15767,1.15744,1.15746
EURUSD,M5,2025-10-31T04:15:00Z,1.15746,1.1577,1.15746,1.15757
EURUSD,M5,2025-10-31T04:20:00Z,1.15757,1.15775,1.1575,1.15772
EURUSD,M5,2025-10-31T04:25:00Z,1.15772,1.1577600000000001,1.15763,1.15768
EURUSD,M5,2025-10-31T04:30:00Z,1.15768,1.15773,1.15748,1.15755
EURUSD,M5,2025-10-31T04:35:00Z,1.15755,1.15766,1.15745,1.1576
EURUSD,M5,2025-10-31T04:40:00Z,1.1576,1.15766,1.15731,1.15736
EURUSD,M5,2025-10-31T04:45:00Z,1.15736,1.15741,1.15717,1.15721
EURUSD,M5,2025-10-31T04:50:00Z,1.15721,1.15733,1.157,1.15701
EURUSD,M5,2025-10-31T04:55:00Z,1.15701,1.15708,1.15666,1.15676
EURUSD,M5,2025-10-31T05:00:00Z,1.15677,1.15683,1.1565,1.1567
EURUSD,M5,2025-10-31T05:05:00Z,1.1567,1.15704,1.15664,1.1569
EURUSD,M5,2025-10-31T05:10:00Z,1.1569,1.15722,1.15688,1.15717
EURUSD,M5,2025-10-31T05:15:00Z,1.15717,1.15733,1.15714,1.15732
EURUSD,M5,2025-10-31T05:20:00Z,1.15732,1.15739,1.15729,1.15737
EURUSD,M5,2025-10-31T05:25:00Z,1.15736,1.15747,1.15732,1.15737
EURUSD,M5,2025-10-31T05:30:00Z,1.15737,1.15743,1.15728,1.15732
EURUSD,M5,2025-10-31T05:35:00Z,1.15732,1.15733,1.1571,1.15714
EURUSD,M5,2025-10-31T05:40:00Z,1.15714,1.15714,1.15694,1.15698
EURUSD,M5,2025-10-31T05:45:00Z,1.15697,1.15708,1.15688,1.15688
EURUSD,M5,2025-10-31T05:50:00Z,1.15688,1.15705,1.15684,1.15686
EURUSD,M5,2025-10-31T05:55:00Z,1.15686,1.15692,1.15677,1.1568
EURUSD,M5,2025-10-31T06:00:00Z,1.1568100000000001,1.15696,1.1568,1.15693
EURUSD,M5,2025-10-31T06:05:00Z,1.15692,1.15705,1.1569,1.15704
EURUSD,M5,2025-10-31T06:10:00Z,1.15704,1.15711,1.1568100000000001,1.15682
EURUSD,M5,2025-10-31T06:15:00Z,1.15682,1.15696,1.15676,1.15696
EURUSD,M5,2025-10-31T06:20:00Z,1.15696,1.157,1.15687,1.15689
EURUSD,M5,2025-10-31T06:25:00Z,1.15689,1.15692,1.15684,1.15685
EURUSD,M5,2025-10-31T06:30:00Z,1.15685,1.15685,1.15675,1.15683
EURUSD,M5,2025-10-31T06:35:00Z,1.15683,1.157,1.15683,1.15698
EURUSD,M5,2025-10-31T06:40:00Z,1.15698,1.15698,1.15684,1.15692
EURUSD,M5,2025-10-31T06:45:00Z,1.15692,1.15692,1.1568100000000001,1.15685
EURUSD,M5,2025-10-31T06:50:00Z,1.15685,1.15688,1.15666,1.15666
EURUSD,M5,2025-10-31T06:55:00Z,1.15667,1.1568,1.1566,1.15673
EURUSD,M5,2025-10-31T07:00:00Z,1.15673,1.15696,1.15664,1.15696
EURUSD,M5,2025-10-31T07:05:00Z,1.15696,1.157,1.15688,1.15695
EURUSD,M5,2025-10-31T07:10:00Z,1.15695,1.15711,1.15695,1.15711
EURUSD,M5,2025-10-31T07:15:00Z,1.15711,1.15723,1.15711,1.15717
EURUSD,M5,2025-10-31T07:20:00Z,1.15717,1.1571799999999999,1.15702,1.15714
EURUSD,M5,2025-10-31T07:25:00Z,1.15714,1.15722,1.15714,1.1571500000000001
EURUSD,M5,2025-10-31T07:30:00Z,1.1571500000000001,1.1571799999999999,1.15702,1.15704
EURUSD,M5,2025-10-31T07:35:00Z,1.15704,1.15727,1.15697,1.15726
EURUSD,M5,2025-10-31T07:40:00Z,1.15726,1.15733,1.15726,1.15731
EURUSD,M5,2025-10-31T07:45:00Z,1.15731,1.15734,1.15717,1.15717
EURUSD,M5,2025-10-31T07:50:00Z,1.15717,1.15725,1.15705,1.15723
EURUSD,M5,2025-10-31T07:55:00Z,1.15724,1.1573,1.1572,1.1572
EURUSD,M5,2025-10-31T08:00:00Z,1.1572,1.1572,1.15704,1.15705
EURUSD,M5,2025-10-31T08:05:00Z,1.15705,1.15721,1.15703,1.15703
EURUSD,M5,2025-10-31T08:10:00Z,1.15703,1.15709,1.15699,1.15703
EURUSD,M5,2025-10-31T08:15:00Z,1.15703,1.15703,1.15687,1.15692
EURUSD,M5,2025-10-31T08:20:00Z,1.15693,1.15693,1.15666,1.15667
EURUSD,M5,2025-10-31T08:25:00Z,1.15667,1.15688,1.15663,1.15679
EURUSD,M5,2025-10-31T08:30:00Z,1.15679,1.15693,1.15675,1.15685
EURUSD,M5,2025-10-31T08:35:00Z,1.15685,1.15712,1.15682,1.157
