bar_time,symbol,timeframe,open,high,low,close,tick_volume,source_path,source_row_number,contract_version
2024-01-22T11:00:00,XTIUSD,1H,73.434,73.71,73.234,73.622,2821.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,2,purchased_csv_contract_v1
2024-01-22T12:00:00,XTIUSD,1H,73.627,73.656,73.304,73.304,2883.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,3,purchased_csv_contract_v1
2024-01-22T13:00:00,XTIUSD,1H,73.305,73.607,73.234,73.425,6694.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,4,purchased_csv_contract_v1
2024-01-22T14:00:00,XTIUSD,1H,73.432,74.276,73.414,73.98,10494.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,5,purchased_csv_contract_v1
2024-01-22T15:00:00,XTIUSD,1H,73.984,74.494,73.919,74.394,7743.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,6,purchased_csv_contract_v1
2024-01-22T16:00:00,XTIUSD,1H,74.395,74.741,74.235,74.689,7350.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,7,purchased_csv_contract_v1
2024-01-22T17:00:00,XTIUSD,1H,74.69,75.124,74.65,75.07,5131.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,8,purchased_csv_contract_v1
2024-01-22T18:00:00,XTIUSD,1H,75.074,75.41,75.07,75.263,4709.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,9,purchased_csv_contract_v1
2024-01-22T19:00:00,XTIUSD,1H,75.264,75.278,74.495,74.691,5926.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,10,purchased_csv_contract_v1
2024-01-22T20:00:00,XTIUSD,1H,74.7,74.779,74.519,74.569,1614.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,11,purchased_csv_contract_v1
2024-01-22T23:00:00,XTIUSD,1H,74.645,74.655,74.403,74.587,763.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,12,purchased_csv_contract_v1
2024-01-23T00:00:00,XTIUSD,1H,74.583,74.631,74.517,74.627,582.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,13,purchased_csv_contract_v1
2024-01-23T01:00:00,XTIUSD,1H,74.631,74.737,74.432,74.551,2598.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,14,purchased_csv_contract_v1
2024-01-23T02:00:00,XTIUSD,1H,74.547,74.737,74.496,74.615,1966.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,15,purchased_csv_contract_v1
2024-01-23T03:00:00,XTIUSD,1H,74.619,74.77,74.537,74.713,1270.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,16,purchased_csv_contract_v1
2024-01-23T04:00:00,XTIUSD,1H,74.709,74.715,74.565,74.583,703.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,17,purchased_csv_contract_v1
2024-01-23T05:00:00,XTIUSD,1H,74.584,74.859,74.574,74.814,1746.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,18,purchased_csv_contract_v1
2024-01-23T06:00:00,XTIUSD,1H,74.81,74.914,74.743,74.747,1773.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,19,purchased_csv_contract_v1
2024-01-23T07:00:00,XTIUSD,1H,74.749,75.076,74.719,75.062,2183.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,20,purchased_csv_contract_v1
2024-01-23T08:00:00,XTIUSD,1H,75.072,75.08,74.707,74.762,4892.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,21,purchased_csv_contract_v1
2024-01-23T09:00:00,XTIUSD,1H,74.762,74.802,74.135,74.175,5117.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,22,purchased_csv_contract_v1
2024-01-23T10:00:00,XTIUSD,1H,74.176,74.427,74.125,74.186,3933.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,23,purchased_csv_contract_v1
2024-01-23T11:00:00,XTIUSD,1H,74.182,74.195,73.766,73.885,3612.0,D:\Stock\trading_assistant\legacy_analysis\data\usoil_1h.csv,24,purchased_csv_contract_v1
